internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
47390220,Microbrotula hamata,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Microbrotula,hamata,,,,,"Schwarzhans &amp; Nielsen, 2011",
47392828,Nielsenichthys pullus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Nielsenichthys,pullus,,,,,"Schwarzhans &amp; Møller, 2011",
47392945,Timorichthys disjunctus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Timorichthys,disjunctus,,,,,"Nielsen &amp; Schwarzhans, 2011",
47393536,Neobythites machidai,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,machidai,,,,,"Ohashi, Nielsen &amp; Yabe, 2012",
47665073,Microbrotula geraldalleni,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Microbrotula,geraldalleni,,,,,"Schwarzhans &amp; Nielsen, 2012",
137471008,Bassogigas walkeri,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Bassogigas,walkeri,,,,,"Nielsen &amp; Møller, 2011",
141357100,Paradiancistrus acutirostris,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,DINEMATICHTHYIDAE,Paradiancistrus,acutirostris,,,,,"Schwarzhans, Møller &amp; Nielsen, 2005",
141357127,Paradiancistrus christmasensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,DINEMATICHTHYIDAE,Paradiancistrus,christmasensis,,,,,"Schwarzhans &amp; Møller, 2011",
141357143,Paradiancistrus lombokensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,DINEMATICHTHYIDAE,Paradiancistrus,lombokensis,,,,,"Schwarzhans &amp; Møller, 2007",
141357194,Ungusurculus collettei,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,DINEMATICHTHYIDAE,Ungusurculus,collettei,,,,,"Schwarzhans &amp; Møller, 2007",
141357317,Ungusurculus riauensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,DINEMATICHTHYIDAE,Ungusurculus,riauensis,,,,,"Schwarzhans &amp; Møller, 2007",
141357344,Ungusurculus sundaensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,DINEMATICHTHYIDAE,Ungusurculus,sundaensis,,,,,"Schwarzhans &amp; Møller, 2007",
141357490,Zephyrichthys barryi,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,DINEMATICHTHYIDAE,Zephyrichthys,barryi,,,,,"Schwarzhans &amp; Møller, 2007",
141357500,Neobythites australiensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,australiensis,,,,,"Nielsen, 2002",
141357618,Neobythites bimarginatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,bimarginatus,,,,,"Fourmanoir &amp; Rivaton, 1979",
141357666,Neobythites crosnieri,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,crosnieri,,,,,"Nielsen, 1995",
141357698,Neobythites fasciatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,fasciatus,,,,,"Smith &amp; Radcliffe, 1913",
141357740,Neobythites fijiensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,fijiensis,,,,,"Nielsen, 2002",
141357755,Neobythites gloriae,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,gloriae,,,,,"Uiblein &amp; Nielsen, 2018",This species was previously misidentified as <em>Neobythites steatiticus</em> and <em>N. stefanovi</em> (Uiblein and Nielsen 2018).
141357849,Neobythites javaensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,javaensis,,,,,"Nielsen, 2002",
141357860,Neobythites kenyaensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,kenyaensis,,,,,"Nielsen, 1995",
141357878,Neobythites lombokensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,lombokensis,,,,,"Uiblein &amp; Nielsen, 2018",
141357925,Neobythites longipes,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,longipes,,,,,"Smith &amp; Radcliffe, 1913",
141357934,Neobythites longispinis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,longispinis,,,,,"Nielsen, 2002",
141357963,Neobythites longiventralis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,longiventralis,,,,,"Nielsen, 1997",
141357972,Neobythites macrocelli,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,macrocelli,,,,,"Nielsen, 2002",
141357986,Neobythites macrops,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,macrops,,,,,"Günther, 1887",
141357989,Neobythites malayanus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,malayanus,,,,,"Weber, 1913",
141358008,Neobythites malhaensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,malhaensis,,,,,"Nielsen, 1995",
141358057,Neobythites marianaensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,marianaensis,,,,,"Nielsen, 2002",
141358087,Neobythites marquesaensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,marquesaensis,,,,,"Nielsen, 2002",
141358103,Neobythites meteori,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,meteori,,,,,"Nielsen, 1995",
141358112,Neobythites multistriatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,multistriatus,,,,,"Nielsen &amp; Quéro, 1991",
141358121,Neobythites musorstomi,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,musorstomi,,,,,"Nielsen, 2002",
141358181,Neobythites natalensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,natalensis,,,,,"Nielsen, 1995",
141358203,Neobythites neocaledoniensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,neocaledoniensis,,,,,"Nielsen, 1997",
141358240,Neobythites nigriventris,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,nigriventris,,,,,"Nielsen, 2002",
141358263,Neobythites pallidus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,pallidus,,,,,"Nielsen, 1997",
141358455,Neobythites purus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,purus,,,,,"Smith &amp; Radcliffe, 1913",
141358472,Neobythites sereti,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,sereti,,,,,"Nielsen, 2002",
141358501,Neobythites sinensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,sinensis,,,,,"Nielsen, 2002",
141358516,Neobythites sivicola,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,sivicola,,,,,"(Jordan &amp; Snyder, 1901)",
141358557,Neobythites soelae,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,soelae,,,,,"Nielsen, 2002",
141358568,Neobythites somaliaensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,somaliaensis,,,,,"Nielsen, 1995",
141358741,Neobythites stefanovi,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,stefanovi,,,,,"Nielsen &amp; Uiblein, 1993",
141358790,Neobythites stigmosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,stigmosus,,,,,"Machida, 1984",This species has been misidentified as<em> Neobythites fasciatus </em>in most previous Japanese fish literature (Nielsen 2002).
141358837,Neobythites trifilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,trifilis,,,,,"Kotthaus, 1979",
141358857,Neobythites unimaculatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,unimaculatus,,,,,"Smith &amp; Radcliffe, 1913",
141358889,Neobythites vityazi,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,vityazi,,,,,"Nielsen, 1995",
141358949,Neobythites zonatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythites,zonatus,,,,,"Nielsen, 1997",
141359674,Ophidion asiro,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Ophidion,asiro,,,,,"(Jordan &amp; Fowler, 1902)",This species is possibly a synonym of <em>Ophidion muraenolepis</em>&#160;according to Nielsen <em>et al. </em>(1999) and Randall (2007). Further work is needed to compare the materials of these species (H. Ho and F. Uiblein pers. comm. 2019).
141359722,Ophidion exul,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Ophidion,exul,,,,,"Robins, 1991",
141359749,Ophidion genyopus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Ophidion,genyopus,,,,,"(Ogilby, 1897)",
141359772,Ophidion metoecus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Ophidion,metoecus,,,,,"Robins, 1991",
141359788,Ophidion muraenolepis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Ophidion,muraenolepis,,,,,"Günther, 1880",
141359863,Ophidion smithi,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Ophidion,smithi,,,,,"(Fowler, 1934)","This species is questionably distinct from&#160;<em>Ophidion</em>&#160;<em>genyopus </em>from southeastern Australia<em>&#160;</em>(Nielsen&#160;<em>et al.&#160;</em>1990, J. Nielsen and F. Uiblein pers. comm. 2019)."
141359877,Porogadus atripectus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Porogadus,atripectus,,,,,"Garman, 1899",The&#160;<em>Porogadus&#160;</em>genus requires revision (Nielsen<em> et al</em>. 1999).
141359951,Porogadus gracilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Porogadus,gracilis,,,,,"(Günther, 1878)",The&#160;<em>Porogadus&#160;</em>genus requires revision (Nielsen<em>&#160;et al</em>. 1999).
141359957,Porogadus guentheri,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Porogadus,guentheri,,,,,"Jordan &amp; Fowler, 1902",The&#160;<em>Porogadus&#160;</em>genus requires revision (Nielsen<em>&#160;et al</em>. 1999).
141359967,Porogadus longiceps,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Porogadus,longiceps,,,,,"Garman, 1899",The&#160;<em>Porogadus&#160;</em>genus requires revision (Nielsen<em>&#160;et al</em>. 1999).
141359981,Porogadus melampeplus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Porogadus,melampeplus,,,,,"(Alcock, 1896)",The&#160;<em>Porogadus&#160;</em>genus requires revision (Nielsen<em>&#160;et al</em>. 1999).
141359992,Porogadus melanocephalus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Porogadus,melanocephalus,,,,,"(Alcock, 1891)",The&#160;<em>Porogadus&#160;</em>genus requires revision (Nielsen<em>&#160;et al</em>. 1999).
141360036,Porogadus trichiurus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Porogadus,trichiurus,,,,,"(Alcock, 1890)",The&#160;<em>Porogadus&#160;</em>genus requires revision (Nielsen<em>&#160;et al</em>. 1999).
141360076,Pycnocraspedum armatum,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Pycnocraspedum,armatum,,,,,"Gosline, 1954",There is some taxonomic uncertainty associated with this species (Struhsaker 1973).
141360079,Pycnocraspedum fulvum,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Pycnocraspedum,fulvum,,,,,"Machida, 1984",
141360110,Pycnocraspedum microlepis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Pycnocraspedum,microlepis,,,,,"(Matsubara, 1943)",
141360223,Sirembo amaculata,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Sirembo,amaculata,,,,,"(Cohen &amp; Nielsen, 1982)",This species was transferred from the genus <em>Spottobrotula </em>to <em>Sirembo </em>by Nielsen <em>et al.</em> (2014).
141360235,Sirembo imberbis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Sirembo,imberbis,,,,,"(Temminck &amp; Schlegel, 1846)",
141360252,Sirembo jerdoni,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Sirembo,jerdoni,,,,,"(Day, 1888)",
141360403,Sirembo metachroma,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Sirembo,metachroma,,,,,"Cohen &amp; Robins, 1986",
141360419,Sirembo wami,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Sirembo,wami,,,,,"Nielsen, Schwarzhans &amp; Uiblein, 2014",
141360674,Spottobrotula mahodadi,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Spottobrotula,mahodadi,,,,,"Cohen &amp; Nielsen, 1978",
141360692,Spottobrotula mossambica,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Spottobrotula,mossambica,,,,,"Nielsen, Schwarzhans &amp; Uiblein, 2014",
141360763,Spottobrotula persica,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Spottobrotula,persica,,,,,"Nielsen, Schwarzhans &amp; Uiblein, 2014",
141360814,Tauredophidium hextii,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Tauredophidium,hextii,,,,,"Alcock, 1890",
141360861,Typhlonus nasus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Typhlonus,nasus,,,,,"Günther, 1878",
141360898,Ventichthys biospeedoi,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Ventichthys,biospeedoi,,,,,"Nielsen, Møller &amp; Segonzac, 2006",
141747748,Ungusurculus komodoensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,DINEMATICHTHYIDAE,Ungusurculus,komodoensis,,,,,"Schwarzhans &amp; Møller, 2007",
141363194,Plectorhinchus griseus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Plectorhinchus,griseus,,,,,"(Cuvier, 1830)","<span id=""docs-internal-guid-55e8f967-7fff-5489-9f32-f2d2f6363fe1"">Plectorhinchus griseus was previously treated as a junior synonym of P. schotaf; however, it has been confirmed as a valid species due to the distinguishing characters of body depth and dorsal-fin ray count (Johnson and Wilmer 2015).</span>"
141363377,Parascolopsis baranesi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,NEMIPTERIDAE,Parascolopsis,baranesi,,,,,"Russell &amp; Golani, 1993",
141363399,Parascolopsis capitinis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,NEMIPTERIDAE,Parascolopsis,capitinis,,,,,"Russell, 1996",
141481612,Plagiogeneion fiolenti,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EMMELICHTHYIDAE,Plagiogeneion,fiolenti,,,,,"Parin, 1991",
143613507,Enneanectes flavus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,Enneanectes,flavus,,,,,"Victor, 2019","<span id=""docs-internal-guid-f44f960f-7fff-5b7f-12a8-6c6af14e071e""><em>Enneanectes flavus</em> replaces <em>E. matador</em> in Venezuela, Aruba, Bonaire, Curacao, Tobago and up to St. Vincent, and both species occur at St. Vincent (Victor 2019)."
143613723,Scopelarchus stephensi,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SCOPELARCHIDAE,Scopelarchus,stephensi,,,,,Johnson 1974,
143614057,Protoblepharon mccoskeri,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,ANOMALOPIDAE,Protoblepharon,mccoskeri,,,,,"Ho &amp; Johnson, 2012",
143614074,Protoblepharon rosenblatti,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,ANOMALOPIDAE,Protoblepharon,rosenblatti,,,,,"Baldwin, Johnson &amp; Paxton, 1997",
143614772,Neobythitoides serratus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Neobythitoides,serratus,,,,,"Nielsen &amp; Machida, 2006",
143615567,Chiasmodon asper,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Chiasmodon,asper,,,,,"Melo, 2009","There is taxonomic uncertainty associated with this recently described species. According to Prokofiev (2010), this species is a junior synonym of <em>Chiasmodon lavenbergi</em>."
143615229,Pseudogoniistius nigripes,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LATRIDAE,Pseudogoniistius,nigripes,,,,,"(Richardson, 1850)","<span id=""docs-internal-guid-8e92111e-7fff-cece-6a25-10b3f2cc9118""><span><span><span><span><span>The family Cheilodactylidae has long been the subject of taxonomic debate.&#160;<em>Cheilodactylus nigripes</em>&#160;has been considered part of the subgenus&#160;<em>Goniistius</em>, however some authors defend it should be excluded from it (Burridge and White 2000).<span>&#160;Recently, Ludt and colleagues (2019) performed extensive taxonomic sampling analyzing morphological characters and molecular data to resolve taxonomic issues with the families Cheilodactylidae and Latridae. It was concluded that this species belongs to the family Latridae and to the new, monotypic genus <em>Pseudogoniistius</em>; therefore,<em> Pseudogoniistius nigripes</em> (Richardson 1850) is a valid species (Ludt<em> et al.</em> 2019).<span><span><span><span><span><span><br/></span></span></span></span></span></span>"
143615596,Chiasmodon lavenbergi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Chiasmodon,lavenbergi,,,,,"Prokofiev, 2008","There is taxonomic uncertainty associated with this species. According to Melo (2009),&#160;<em>Chiasmodon&#160;lavenbergi </em>Prokofiev 2008,&#160;is a synonym of <em>C.</em>&#160;<em>pluriradiatus</em>&#160;Parr 1933."
143615692,Dysalotus pouliulii,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Dysalotus,pouliulii,,,,,"Melo, 2017",
143615727,Pseudoscopelus bothrorrhinos,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Pseudoscopelus,bothrorrhinos,,,,,"Melo, Walker &amp; Klepadlo, 2007","This species can be easily misidentified as&#160;<em>P</em><em>seudoscopelus&#160;</em><em>scutatus&#160;</em>(Prokofiev and Kukuev 2007, Melo 2010)."
143615764,Pseudoscopelus cephalus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Pseudoscopelus,cephalus,,,,,"Fowler, 1934","<em>Pseudoscopelus cephalus</em> is included in the <em>P. scriptus</em> species-groups along with <em>P. cordilluminatus, P. obtusifrons, P. pierbartus, P. sagamianus</em>&#160;and <em>P. scriptus </em>(Melo 2010). Recent reviews affirmed it is a valid species and have not identified further specimens beyond the holotype."
143615833,Pseudoscopelus lavenbergi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Pseudoscopelus,lavenbergi,,,,,"Melo, Walker &amp; Klepadlo, 2007",
143615840,Pseudoscopelus odontoglossum,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Pseudoscopelus,odontoglossum,,,,,"Melo, 2010",
143615852,Pseudoscopelus parini,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Pseudoscopelus,parini,,,,,"Prokofiev &amp; Kukuev, 2006","According to Melo (2010),&#160;<em>Pseudoscopelus</em><em>&#160;parini </em>and <em>P</em>. <em>vityazi </em>are the same species that was described twice using the same diagnostic characters. However, Prokofiev (2011) still regards <em>P. vityazi</em> as a valid species. According to Eschmeyer's Catalog of Fishes, <em>P. vityazi</em> is currently considered a synonym of <em>P. parini </em>(Fricke <em>et al. </em>2019); therefore, for the purposes of this Red List assessment, all records of <em>P. vityazi</em> will be treated as <em>P. parini</em>."
143615865,Pseudoscopelus paxtoni,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Pseudoscopelus,paxtoni,,,,,"Melo, 2010","There is taxonomic uncertainty associated with this species.&#160;According to Prokofiev (2011),&#160;<em>Pseudoscopelus paxtoni</em>&#160;is a synonym of&#160;<em>P. altipinnis</em>.<em>&#160;</em>"
143616007,Enoplosus armatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ENOPLOSIDAE,Enoplosus,armatus,,,,,"(Shaw, 1790)",
143616254,Lipogramma idabeli,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GRAMMATIDAE,Lipogramma,idabeli,,,,,"Tornabene, Robertson &amp; Baldwin, 2018",
143616537,Ostracoberyx dorygenys,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,OSTRACOBERYCIDAE,Ostracoberyx,dorygenys,,,,,"Fowler, 1934",
143616581,Ostracoberyx fowleri,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,OSTRACOBERYCIDAE,Ostracoberyx,fowleri,,,,,"Matsubara, 1939",
143616584,Ostracoberyx paxtoni,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,OSTRACOBERYCIDAE,Ostracoberyx,paxtoni,,,,,"Quéro &amp; Ozouf-Costaz, 1991",
143616677,Anisochromis straussi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PSEUDOCHROMIDAE,Anisochromis,straussi,,,,,"Springer, Smith &amp; Fraser, 1977",
143616873,Atractoscion atelodus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Atractoscion,atelodus,,,,,"(Günther, 1867)","This species was recently split from <em>Atractoscion aequidens </em>(Cuvier 1830) (Song <em>et al.</em> 2017). <em>Atractoscion atelodus</em> Song, Kim &amp; Kang 2017 is endemic to the eastern coasts of Australia while <em>Atractoscion aequidens</em> (Cuvier 1830) occurs off South Africa. Therefore, literature referring to <em>A. aequidens </em>(Cuvier 1830) off Australia is actually <em>A. atelodus </em>Song, Kim &amp; Kang 2017."
143617069,Atractoscion microlepis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Atractoscion,microlepis,,,,,"Song, Kim &amp; Kang, 2017","This species was recently split from <em>Atractoscion aequidens</em> (Cuvier 1830) (Song <em>et al.</em> 2017). <em>Atractoscion microlepis</em> Song, Kim &amp; Kang 2017 is known from Oman while <em>Atractoscion aequidens </em>(Cuvier 1830) occurs off South Africa. Therefore, literature referring to <em>A. aequidens</em> (Cuvier 1830) from the Arabian Sea is likely to be&#160;<em>A. microlepis</em> Song, Kim &amp; Kang 2017."
143617239,Johnius majan,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Johnius,majan,,,,,"Iwatsuki, Jawad &amp; Al-Mamry, 2012",
143618198,Ophioscion gomezi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Ophioscion,gomezi,,,,,"Cervigón, 2011",
143619704,Anthias asperilinguis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ANTHIADIDAE,Anthias,asperilinguis,,,,,"Günther, 1859",
143620010,Enneanectes quadra,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,Enneanectes,quadra,,,,,"Victor, 2017",
143620640,Achirus zebrinus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,ACHIRIDAE,Achirus,zebrinus,,,,,"Clark, 1936","<em>Achirus zebrinus</em> Clark 1936 was described on the basis of a single specimen. It was not until 1977, when Castro-Aguirre&#160;<em>et al</em>. listed a second capture for this species. And, in 1999, Castro-Aguirre&#160;<em>et al</em>.&#160;reported that this species was poorly represented in museum collections. They also commented that the taxonomic status of this nominal species is uncertain. Supporting this hypothesis is the fact that this species was not included in three major works on the fish fauna of the tropical eastern Pacific (Allen and Robertson 1994, Krupp 1995, Robertson and Allen 2015). However, numerous specimens identified as this species are listed in several ecological works on fishes of the Gulf of Tehuantepec (e.g. Tapia-García and Mendoza-Rodríguez 2005, Martinez-Muñoz<em> et al</em>. 2016) and some of these specimens are listed in museum databases <span style=""background-color: white;"">(accessed via iDigBio portal, https://www.idigbio.org/, 2021 March</span>). Provided that these ecological works have correctly identified specimens as <em>Achirus zebrinus</em>, then it appears that this species is more abundant than historical literature indicates and possibly that this species has a rather restricted distribution off southern Mexico."
143620739,Catathyridium garmani,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,ACHIRIDAE,Catathyridium,garmani,,,,,"(Jordan, 1889)",
