assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
2146113,192706,Conus kawamurai,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,kawamurai,,,,"Habe, 1962",Data Deficient,,3.1,Unknown,Global
2146227,192707,Conus cedonulli,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,cedonulli,,,,"Linnaeus, 1767",Least Concern,,3.1,Unknown,Global
2146380,192708,Conus cinereus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,cinereus,,,,"Hwass in Bruguière, 1792",Least Concern,,3.1,Unknown,Global
2146547,192709,Conus hybridus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,hybridus,,,,"Kiener, 1845",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
2146662,192710,Conus delucai,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,delucai,,,,"Coltro, 2004",Least Concern,,3.1,Unknown,Global
2146818,192711,Conus cordigera,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,cordigera,,,,"Sowerby II, 1866",Least Concern,,3.1,Unknown,Global
2146999,192712,Conus pennaceus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,pennaceus,,,,"Born, 1778",Least Concern,,3.1,Unknown,Global
2147399,192713,Conus barthelemyi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,barthelemyi,,,,"Bernardi, 1861",Least Concern,,3.1,Unknown,Global
2147544,192714,Conus figulinus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,figulinus,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
2148017,192715,Conus melvilli,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,melvilli,,,,"Sowerby iii, 1879",Vulnerable,B1ab(v)+2ab(v),3.1,,Global
2148190,192716,Conus aurantius,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,aurantius,,,,"Hwass in Bruguière, 1792",Near Threatened,,3.1,Unknown,Global
2148357,192717,Conus bellulus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,bellulus,,,,"Rolán, 1990",Data Deficient,,3.1,Unknown,Global
2148479,192718,Conus hopwoodi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,hopwoodi,,,,"Tomlin, 1936",Least Concern,,3.1,Unknown,Global
2148620,192719,Conus litteratus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,litteratus,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
2149176,192720,Conus micropunctatus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,micropunctatus,,,,"Rolán &amp; Röckel, 2000",Least Concern,,3.1,Unknown,Global
2149293,192721,Conus messiasi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,messiasi,,,,"Rolán &amp; Fernandes in Rolán, 1990",Least Concern,,3.1,Unknown,Global
2149399,192722,Conus glans,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,glans,,,,"Hwass in Bruguière, 1792",Least Concern,,3.1,Unknown,Global
2150000,192723,Conus emarginatus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,emarginatus,,,,"Reeve, 1844",Least Concern,,3.1,,Global
2150167,192724,Conus bartschi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,bartschi,,,,"Hanna &amp; Strong, 1949",Least Concern,,3.1,,Global
2150361,192725,Conus infrenatus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,infrenatus,,,,"Reeve, 1848",Least Concern,,3.1,Unknown,Global
2150490,192726,Conus verdensis,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,verdensis,,,,"Trovão, 1979",Least Concern,D2,3.1,Stable,Global
2150613,192727,Conus achatinus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,achatinus,,,,"Gmelin, 1791",Least Concern,,3.1,Unknown,Global
2151006,192728,Conus sulcocastaneus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,sulcocastaneus,,,,"Kosuge, 1981",Least Concern,,3.1,Unknown,Global
2151106,192729,Conus crocatus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,crocatus,,,,"Lamarck, 1810",Least Concern,,3.1,Unknown,Global
2151591,192730,Conus aphrodite,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,aphrodite,,,,"Petuch, 1979",Least Concern,,3.1,Unknown,Global
2151723,192731,Conus bonfiglioli,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,bonfiglioli,,,,"Bozzetti, 2010",Data Deficient,,3.1,Unknown,Global
2151845,192732,Conus cervus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,cervus,,,,"Lamarck, 1822",Least Concern,,3.1,Unknown,Global
2151970,192733,Conus sukhadwalai,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,sukhadwalai,,,,"Röckel &amp; da Motta, 1983",Least Concern,,3.1,Unknown,Global
2152104,192734,Conus binghamae,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,binghamae,,,,"Petuch, 1987",Least Concern,,3.1,Unknown,Global
2152250,192735,Conus tornatus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,tornatus,,,,"Sowerby i &amp; ii, 1833",Least Concern,,3.1,,Global
2152414,192736,Conus babaensis,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,babaensis,,,,"Rolán &amp; Röckel, 2001",Least Concern,,3.1,Unknown,Global
2152531,192737,Conus canonicus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,canonicus,,,,"Hwass in Bruguière, 1792",Least Concern,,3.1,Unknown,Global
2153075,192738,Conus bengalensis,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,bengalensis,,,,"(Okutani, 1968)",Least Concern,,3.1,Unknown,Global
2153283,192739,Conus patamakanthini,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,patamakanthini,,,,"Delsaerdt, 1998",Data Deficient,,3.1,Unknown,Global
2153393,192740,Conus dampierensis,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,dampierensis,,,,"Coomans &amp; Filmer, 1985",Least Concern,,3.1,Unknown,Global
2153535,192741,Conus pineaui,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,pineaui,,,,"Pin &amp; Leung Tack in Pin, 1989",Least Concern,,3.1,Unknown,Global
2153645,192742,Conus raulsilvai,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,raulsilvai,,,,"Rolán, Monteiro &amp; Fernandes, 1998",Least Concern,,3.1,Stable,Global
2153746,192743,Conus tessulatus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,tessulatus,,,,"Born, 1778",Least Concern,,3.1,Stable,Global
2154590,192744,Conus ateralbus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,ateralbus,,,,"Kiener, 1845",Endangered,"B1ab(iii,iv)+2ab(iii,iv)",3.1,Stable,Global
2154735,192745,Conus nucleus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,nucleus,,,,"Reeve, 1848",Least Concern,,3.1,Unknown,Global
2154926,192746,Conus poormani,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,poormani,,,,"Berry, 1968",Least Concern,,3.1,,Global
2155107,192747,Conus milesi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,milesi,,,,"E.A. Smith, 1887",Data Deficient,,3.1,Unknown,Global
2155273,192748,Conus unifasciatus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,unifasciatus,,,,"Kiener, 1845",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
2155395,192749,Conus harlandi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,harlandi,,,,"Petuch, 1987",Least Concern,,3.1,Unknown,Global
2155533,192750,Conus moylani,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,moylani,,,,"Delsaerdt, 2000",Data Deficient,,3.1,Unknown,Global
2155643,192751,Conus sphacelatus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,sphacelatus,,,,"Sowerby i &amp; ii, 1833",Least Concern,,3.1,Unknown,Global
2155797,192752,Conus rosemaryae,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,rosemaryae,,,,"Petuch, 1990",Least Concern,,3.1,Unknown,Global
2155890,192753,Conus pergrandis,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,pergrandis,,,,"(Iredale, 1937)",Least Concern,,3.1,Unknown,Global
2156021,192754,Conus coffeae,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,coffeae,,,,"Gmelin, 1791",Least Concern,,3.1,Unknown,Global
2156452,192755,Conus profundorum,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,profundorum,,,,"(Kuroda, 1956)",Least Concern,,3.1,Unknown,Global
2156568,192756,Conus evansi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,evansi,,,,"Bondarev, 2001",Data Deficient,,3.1,,Global
2156664,192757,Conus sutanorcum,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,sutanorcum,,,,"Moolenbeek, Röckel &amp; Bouchet, 2008",Least Concern,,3.1,Unknown,Global
2156800,192758,Conus richeri,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,richeri,,,,"Richard &amp; Moolenbeek, 1988",Data Deficient,,3.1,Unknown,Global
2156934,192759,Conus janus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,janus,,,,"Hwass in Bruguière, 1792",Least Concern,,3.1,Unknown,Global
2157150,192760,Conus stramineus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,stramineus,,,,"Lamarck, 1810",Least Concern,,3.1,Unknown,Global
2157274,192761,Conus mappa,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,mappa,,,,"&quot;S&quot; Lightfoot, 1786",Least Concern,,3.1,Unknown,Global
2157377,192762,Conus telatus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,telatus,,,,"Reeve, 1848",Least Concern,,3.1,Unknown,Global
2157493,192763,Conus troendlei,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,troendlei,,,,"Moolenbeek, Zandbergen &amp; Bouchet, 2008",Data Deficient,,3.1,,Global
2157616,192764,Conus sanderi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,sanderi,,,,"Wils &amp; Moolenbeek, 1979",Least Concern,,3.1,Unknown,Global
2157719,192765,Conus iodostoma,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,iodostoma,,,,"Reeve, 1843",Least Concern,,3.1,Unknown,Global
2157849,192766,Conus selenae,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,selenae,,,,"van Mol, Tursch &amp; Kempf, 1967",Least Concern,,3.1,Unknown,Global
2157974,192767,Conus eucoronatus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,eucoronatus,,,,"Sowerby, 1903",Least Concern,,3.1,Stable,Global
2158151,192768,Conus hieroglyphus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,hieroglyphus,,,,"Duclos, 1833",Vulnerable,D2,3.1,Unknown,Global
2158296,192769,Conus swainsoni,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,swainsoni,,,,"Estival &amp; von Cosel, 1986",Data Deficient,,3.1,,Global
2158564,192771,Conus crioulus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,crioulus,,,,"Tenorio &amp; Afonso, 2004",Least Concern,,3.1,Stable,Global
2158685,192772,Conus geographus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,geographus,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
2159365,192773,Conus polongimarumai,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,polongimarumai,,,,"Kosuge, 1980",Least Concern,,3.1,Unknown,Global
2159488,192774,Conus wilsi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,wilsi,,,,"Delsaerdt, 1998",Data Deficient,,3.1,Unknown,Global
2159631,192775,Conus kerstitchi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,kerstitchi,,,,"Walls, 1978",Data Deficient,,3.1,,Global
2159761,192776,Conus shikamai,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,shikamai,,,,"Coomans. Moolenbeek &amp; Wils, 1985",Least Concern,,3.1,Unknown,Global
2159880,192777,Conus colmani,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,colmani,,,,"Röckel &amp; Korn, 1990",Data Deficient,,3.1,Unknown,Global
2160021,192778,Conus vexillum,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,vexillum,,,,"Gmelin, 1791",Least Concern,,3.1,Unknown,Global
2160354,192779,Conus ochroleucus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,ochroleucus,,,,"Gmelin, 1791",Least Concern,,3.1,Unknown,Global
2160540,192780,Conus cakobaui,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,cakobaui,,,,"Moolenbeek, Röckel &amp; Bouchet, 2008",Least Concern,,3.1,Unknown,Global
2160656,192781,Conus ranonganus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,ranonganus,,,,"da Motta, 1978",Least Concern,,3.1,Unknown,Global
2160773,192782,Conus portobeloensis,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,portobeloensis,,,,"Petuch, 1990",Least Concern,,3.1,Unknown,Global
2160886,192783,Conus velaensis,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,velaensis,,,,"Petuch, 1993",Least Concern,,3.1,Unknown,Global
2160983,192784,Conus aureopunctatus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,aureopunctatus,,,,"Petuch, 1987",Least Concern,B1b(iii),3.1,Unknown,Global
2161145,192785,Conus regonae,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,regonae,,,,"Rolán &amp; Trovão in Rolán, 1990",Vulnerable,D2,3.1,Stable,Global
2161273,192786,Conus stercusmuscarum,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,stercusmuscarum,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
2161416,192787,Conus fijisulcatus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,fijisulcatus,,,,"Moolenbeek, Röckel &amp; Bouchet, 2009",Least Concern,,3.1,Unknown,Global
2161535,192788,Conus bahamensis,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,bahamensis,,,,"Vink &amp; Röckel, 1995",Least Concern,,3.1,Unknown,Global
2161684,192789,Conus tulipa,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,tulipa,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
2161810,192790,Conus trigonus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,trigonus,,,,"Reeve, 1848",Least Concern,,3.1,Unknown,Global
2161945,192791,Conus helgae,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,helgae,,,,"Blöcher, 1992",Least Concern,,3.1,Unknown,Global
2162075,192792,Conus typhon,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,typhon,,,,"Kilburn, 1975",Least Concern,,3.1,Unknown,Global
2162218,192793,Conus cylindraceus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,cylindraceus,,,,"Broderip &amp; Sowerby, 1830",Least Concern,,3.1,Unknown,Global
2162628,192794,Conus augur,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,augur,,,,"&quot;S&quot; Lightfoot, 1786",Least Concern,,3.1,Unknown,Global
2163189,192796,Conus musicus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,musicus,,,,"Hwass in Bruguière, 1792",Least Concern,,3.1,Unknown,Global
2163482,192797,Conus thalassiarchus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,thalassiarchus,,,,"Sowerby i &amp; ii, 1834",Least Concern,,3.1,Unknown,Global
2163579,192798,Conus patae,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,patae,,,,"Abbott, 1971",Least Concern,,3.1,Unknown,Global
2163768,192799,Conus namocanus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,namocanus,,,,"Hwass in Bruguière, 1792",Least Concern,,3.1,Unknown,Global
2164023,192800,Conus ciderryi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,ciderryi,,,,"da Motta, 1985",Data Deficient,,3.1,Unknown,Global
2164130,192801,Conus guidopoppei,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,guidopoppei,,,,"G. Raybaudi (Massilia), 2006",Least Concern,,3.1,Unknown,Global
2164242,192802,Conus dondani,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,dondani,,,,"Kosuge, 1981",Least Concern,,3.1,Unknown,Global
2164348,192803,Conus angasi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,angasi,,,,"Tryon, 1883",Least Concern,,3.1,Unknown,Global
2164473,192804,Conus acutimarginatus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,acutimarginatus,,,,"Sowerby II, 1866",Least Concern,,3.1,Unknown,Global
2164626,192805,Conus archetypus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,archetypus,,,,"Crosse, 1865",Least Concern,,3.1,Unknown,Global
2164780,192806,Conus kiicumulus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,kiicumulus,,,,"Azuma, 1982",Data Deficient,,3.1,Unknown,Global
2164891,192807,Conus bajanensis,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,bajanensis,,,,"Nowell-Usticke, 1968",Least Concern,,3.1,Unknown,Global
2165033,192808,Conus grahami,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,grahami,,,,"Röckel, von Cosel &amp; Burnay, 1980",Least Concern,,3.1,Stable,Global
2165156,192809,Conus ceruttii,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,ceruttii,,,,"Cargile, 1997",Least Concern,,3.1,Unknown,Global
2165315,192810,Conus xanthicus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,xanthicus,,,,"Dall, 1910",Least Concern,,3.1,,Global
2165567,192811,Conus planorbis,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,planorbis,,,,"Born, 1778",Least Concern,,3.1,Unknown,Global
2165939,192812,Conus quercinus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,quercinus,,,,"&quot;S&quot; Lightfoot, 1786",Least Concern,,3.1,Unknown,Global
2166459,192813,Conus floccatus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,floccatus,,,,"Sowerby i &amp; ii, 1841",Least Concern,,3.1,Unknown,Global
2166688,192814,Conus rainesae,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,rainesae,,,,"McGinty, 1953",Least Concern,,3.1,Unknown,Global
2166801,192815,Conus auricomus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,auricomus,,,,"Hwass in Bruguière, 1792",Least Concern,,3.1,Unknown,Global
2167402,192816,Conus ximenes,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,ximenes,,,,"Gray, 1939",Least Concern,,3.1,,Global
2167556,192817,Conus kulkulcan,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,kulkulcan,,,,"Petuch, 1980",Least Concern,,3.1,Unknown,Global
2167711,192818,Conus deynzerorum,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,deynzerorum,,,,"Petuch, 1995",Least Concern,,3.1,Unknown,Global
2167859,192819,Conus omaria,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,omaria,,,,"Hwass in Bruguière, 1792",Least Concern,,3.1,Unknown,Global
2168195,192820,Conus caracteristicus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,caracteristicus,,,,"G. Fischer, 1807",Least Concern,,3.1,Unknown,Global
2168388,192821,Conus lizarum,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,lizarum,,,,"(G. Raybaudi &amp; da Motta, 1992)",Least Concern,,3.1,Unknown,Global
2168504,192822,Conus puncticulatus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,puncticulatus,,,,"Hwass in Bruguière, 1792",Least Concern,,3.1,Unknown,Global
2168622,192823,Conus fernandesi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,fernandesi,,,,"Tenorio, Afonso &amp; Rolán, 2008",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
2168761,192824,Conus nimbosus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,nimbosus,,,,"Hwass in Bruguière, 1792",Least Concern,,3.1,Unknown,Global
2169008,192825,Conus neptunus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,neptunus,,,,"Reeve, 1843",Least Concern,,3.1,Unknown,Global
2169100,192826,Conus gordyi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,gordyi,,,,"Röckel &amp; Bondarev, 2000",Data Deficient,,3.1,Unknown,Global
2169264,192827,Conus penchaszadehi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,penchaszadehi,,,,"Petuch, 1986",Least Concern,,3.1,Unknown,Global
2169375,192828,Conus fragilissimus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,fragilissimus,,,,"Petuch, 1979",Data Deficient,,3.1,,Global
2169555,192829,Conus circumcisus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,circumcisus,,,,"Born, 1778",Least Concern,,3.1,Unknown,Global
2169804,192830,Conus carnalis,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,carnalis,,,,"Sowerby III, 1879",Least Concern,,3.1,Unknown,Global
2169919,192831,Conus centurio,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,centurio,,,,"Born, 1778",Least Concern,,3.1,Unknown,Global
2170136,192832,Conus sydneyensis,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,sydneyensis,,,,"Sowerby iii, 1887",Data Deficient,,3.1,Unknown,Global
2170267,192833,Conus broderipii,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,broderipii,,,,"Reeve, 1844",Data Deficient,,3.1,Unknown,Global
2170390,192834,Conus scalptus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,scalptus,,,,"Reeve, 1843",Data Deficient,,3.1,Unknown,Global
2170510,192835,Conus fulmen,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,fulmen,,,,"Reeve, 1843",Least Concern,,3.1,Unknown,Global
2170627,192836,Conus eversoni,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,eversoni,,,,"Petuch, 1987",Least Concern,,3.1,Unknown,Global
2170758,192837,Conus archon,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,archon,,,,"Broderip, 1833",Least Concern,,3.1,,Global
2170941,192838,Conus timorensis,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,timorensis,,,,"Hwass in Bruguière, 1792",Least Concern,,3.1,Unknown,Global
2171069,192839,Conus tiaratus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,tiaratus,,,,"Sowerby i &amp; ii, 1833",Least Concern,,3.1,,Global
2171235,192840,Conus ignotus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,ignotus,,,,"Cargile, 1998",Data Deficient,,3.1,,Global
