,Year,enName,speciesAcronym,FishStock,StockKey,SpeciesName,ICES Areas (splited with character '~'),StockSize,StockSizeDescription,StockSizeUnits,FishingPressure,FishingPressureDescription,FishingPressureUnits,Flim,Fpa,Blim,Bpa,FMSY,MSYBtrigger,CatchesLadingsUnits,Landings,OfficialLandings,Catches,Report,AssessmentKey,AssessmentYear,fullArea,area,Area,Species,Belgium,China,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Guernsey,Iceland,Ireland,Isle of Man,Japan,Jersey,"Korea, Republic of",Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,"Taiwan, Province of China",United Kingdom of GB,_mergeCatch,sumOffCatches,diffCatches
1004,2020,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,4480563.0,SSB,,0.415,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,1460507.0,,1460507.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,17,27.3.c.22,27.3.c.22,whb,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,both,0.0,-1.0
1005,2012,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,70443.8897424896,SSB,tonnes,0.05606,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3016,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,18,27.7.k.2,27.7.k.2,bli,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.3,,,0.0,both,0.3,
1006,2016,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,76982.9895293246,SSB,tonnes,0.04885,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,2734,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,18,27.7.k.2,27.7.k.2,bli,,,,,,,0.85,,,,,0.0,,,,,,,,,,,,3.77,,,0.0,both,4.62,
1007,2020,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,18,27.7.k.2,27.7.k.2,bli,,,,,,,0.062,,,,,0.0,,,,,,,,,,,,0.06,,,0.0,both,0.122,
1008,2012,Hake,hke,hke.27.3a46-8abd,169126,Merluccius merluccius,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,253980.0,SSB,tonnes,0.173246,F,,0.73,0.54,61563.0,78405.0,0.24,78405.0,tonnes,85677.0,,98357.2225,https://doi.org/10.17895/ices.advice.19448012.v1,17380,2022,18,27.7.k.1,27.7.k.1,hke,,,,,,,,,,,,0.0,,,,,,,,,,,,10.39,,,,both,10.39,-0.9998943646461753
1009,2016,Hake,hke,hke.27.3a46-8abd,169126,Merluccius merluccius,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,289381.0,SSB,tonnes,0.215141,F,,0.73,0.54,61563.0,78405.0,0.24,78405.0,tonnes,107547.0,,123588.2439,https://doi.org/10.17895/ices.advice.19448012.v1,17380,2022,18,27.7.k.1,27.7.k.1,hke,,,,,,,,,,,,0.53,,,,,,,,,,,,0.0,,,,both,0.53,-0.9999957115662196
1010,2020,Hake,hke,hke.27.3a46-8abd,169126,Merluccius merluccius,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,199969.0,SSB,tonnes,0.192522,F,,0.73,0.54,61563.0,78405.0,0.24,78405.0,tonnes,72579.0,,79525.0953,https://doi.org/10.17895/ices.advice.19448012.v1,17380,2022,18,27.7.k.1,27.7.k.1,hke,,,,,,,,,,,,0.0,,,,,,,,,,,,1.78,,,,both,1.78,-0.9999776171283633
1011,2012,Mackerel,mac,mac.27.nea,169137,Scomber scombrus,27.1.a ~ 27.1.b ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a.20 ~ 27.3.a.21 ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a,4225513.0,SSB,tonnes,0.2376626,F,,0.46,0.36,2000000.0,2580000.0,0.26,2580000.0,tonnes,,,899551.49,https://doi.org/10.17895/ices.advice.19772392.v1,17509,2022,18,27.3.d.28.2,27.3.d.28.2,mac,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,both,0.0,-1.0
1012,2016,Mackerel,mac,mac.27.nea,169137,Scomber scombrus,27.1.a ~ 27.1.b ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a.20 ~ 27.3.a.21 ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a,5598144.0,SSB,tonnes,0.2016631,F,,0.46,0.36,2000000.0,2580000.0,0.26,2580000.0,tonnes,,,1100134.72,https://doi.org/10.17895/ices.advice.19772392.v1,17509,2022,18,27.3.d.28.2,27.3.d.28.2,mac,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,both,0.0,-1.0
1013,2020,Mackerel,mac,mac.27.nea,169137,Scomber scombrus,27.1.a ~ 27.1.b ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a.20 ~ 27.3.a.21 ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a,3570188.0,SSB,tonnes,0.2870555,F,,0.46,0.36,2000000.0,2580000.0,0.26,2580000.0,tonnes,,,1039513.24,https://doi.org/10.17895/ices.advice.19772392.v1,17509,2022,18,27.3.d.28.2,27.3.d.28.2,mac,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,both,0.48,-0.9999995382454195
1014,2012,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,3476370.0,SSB,,0.112,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,375692.0,,375692.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,18,27.3.d.24,27.3.d.24,whb,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,both,0.0,-1.0
1015,2016,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,4974200.0,SSB,,0.437,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,1180786.0,,1180786.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,18,27.3.d.24,27.3.d.24,whb,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,both,0.0,-1.0
1016,2020,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,4480563.0,SSB,,0.415,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,1460507.0,,1460507.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,18,27.3.d.24,27.3.d.24,whb,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,both,0.0,-1.0
1017,2012,Hake,hke,hke.27.3a46-8abd,169126,Merluccius merluccius,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,253980.0,SSB,tonnes,0.173246,F,,0.73,0.54,61563.0,78405.0,0.24,78405.0,tonnes,85677.0,,98357.2225,https://doi.org/10.17895/ices.advice.19448012.v1,17380,2022,19,27.7.k.2,27.7.k.2,hke,,,,,,,0.0,,,,,49.19,,,,,,,0.0,,0.0,,,770.8,,,20.2,both,840.19,-0.9914577701703604
1018,2016,Hake,hke,hke.27.3a46-8abd,169126,Merluccius merluccius,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,289381.0,SSB,tonnes,0.215141,F,,0.73,0.54,61563.0,78405.0,0.24,78405.0,tonnes,107547.0,,123588.2439,https://doi.org/10.17895/ices.advice.19448012.v1,17380,2022,19,27.7.k.2,27.7.k.2,hke,,,,,,,2905.28,,,,,86.38,,,,,,,0.0,,0.0,,,457.44,,,96.58,both,3545.6800000000003,-0.971310539836872
1019,2020,Hake,hke,hke.27.3a46-8abd,169126,Merluccius merluccius,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,199969.0,SSB,tonnes,0.192522,F,,0.73,0.54,61563.0,78405.0,0.24,78405.0,tonnes,72579.0,,79525.0953,https://doi.org/10.17895/ices.advice.19448012.v1,17380,2022,19,27.7.k.2,27.7.k.2,hke,,,,,,,1489.47,,,,,35.2857,,,,,,,0.0,,0.066,,,983.23,,,0.0,both,2508.0516999999995,-0.9684621352475136
1020,2012,Mackerel,mac,mac.27.nea,169137,Scomber scombrus,27.1.a ~ 27.1.b ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a.20 ~ 27.3.a.21 ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a,4225513.0,SSB,tonnes,0.2376626,F,,0.46,0.36,2000000.0,2580000.0,0.26,2580000.0,tonnes,,,899551.49,https://doi.org/10.17895/ices.advice.19772392.v1,17509,2022,19,27.3.d.29,27.3.d.29,mac,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,both,0.0,-1.0
1021,2016,Mackerel,mac,mac.27.nea,169137,Scomber scombrus,27.1.a ~ 27.1.b ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a.20 ~ 27.3.a.21 ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a,5598144.0,SSB,tonnes,0.2016631,F,,0.46,0.36,2000000.0,2580000.0,0.26,2580000.0,tonnes,,,1100134.72,https://doi.org/10.17895/ices.advice.19772392.v1,17509,2022,19,27.3.d.29,27.3.d.29,mac,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,both,0.0,-1.0
1022,2020,Mackerel,mac,mac.27.nea,169137,Scomber scombrus,27.1.a ~ 27.1.b ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a.20 ~ 27.3.a.21 ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a,3570188.0,SSB,tonnes,0.2870555,F,,0.46,0.36,2000000.0,2580000.0,0.26,2580000.0,tonnes,,,1039513.24,https://doi.org/10.17895/ices.advice.19772392.v1,17509,2022,19,27.3.d.29,27.3.d.29,mac,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,both,0.0,-1.0
1023,2012,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,3476370.0,SSB,,0.112,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,375692.0,,375692.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,19,27.3.d.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,0.0,-1.0
