https://www.fao.org/fishery/statistics-query/en/gfcm_capture/gfcm_capture_quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name En,ASFIS species Name En,Unit Name,2020,2020 Flag,2019,2019 Flag,2018,2018 Flag,2017,2017 Flag,2016,2016 Flag,2015,2015 Flag,2014,2014 Flag,2013,2013 Flag,2012,2012 Flag,2011,2011 Flag,2010,2010 Flag,2009,2009 Flag,2008,2008 Flag,2007,2007 Flag,2006,2006 Flag,2005,2005 Flag,2004,2004 Flag,2003,2003 Flag,2002,2002 Flag,2001,2001 Flag,2000,2000 Flag,1999,1999 Flag,1998,1998 Flag,1997,1997 Flag,1996,1996 Flag,1995,1995 Flag,1994,1994 Flag,1993,1993 Flag,1992,1992 Flag,1991,1991 Flag,1990,1990 Flag
Portugal,Red porgy,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,"Sharks, rays, skates, etc. nei",Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,,,1,,0,,3,,4,,0,,1,,1,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Portugal,Shortfin mako,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,,,0,,5,,15,,31,,0,N,0,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Portugal,Striped soldier shrimp,Tonnes - live weight,41.08,,25.49,,52.2,,58.1,,114.8,,97.6,,75,,99.5,,80,,27,,83,,58,,37,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,Swordfish,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,N,1,,0,M,0,M,0,M,0,M,0,M,0,,16,,15,,146,,1,,8,,115,,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Portugal,Thresher,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,,,0,,0,,0,,1,,0,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Portugal,Tuna-like fishes nei,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,M,3,,0,M,0,M,0,M,0,,0,M,0,,0,,4,,16,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Portugal,Various squids nei,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,White seabream,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,,,0,,0,,0,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Romania,Atlantic bonito,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Romania,Atlantic mackerel,Tonnes - live weight,,,,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Romania,Beluga,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,,7,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Romania,Black and Caspian Sea sprat,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,6,,4,,4,,11,,5,,4,,52,,2,,4,,42,,47,,0,,16,,2,,21,
Romania,Bluefish,Tonnes - live weight,,,0.53,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,3,,2,,2,,10,,4,,3,,12,,0,,0,,0,,2,,0,,0,,0,,0,
Romania,Caspian shad,Tonnes - live weight,0,,0.14,,3,,1,,6,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Romania,Common sole,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9,,13,,13,,6,,9,,6,,5,,4,,0,,0,,0,,3,,0,,0,,0,,0,
Romania,Common stingray,Tonnes - live weight,5.42,,1.01,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Romania,European anchovy,Tonnes - live weight,71.88,,47.44,,32,,27,,102,,112,,59,,111,,19,,41,,48,,21,,15,,39,,10,,154,,135,,160,,296,,186,,204,,155,,146,,45,,138,,189,,197,,374,,85,,46,,5,
Romania,European flounder,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Romania,European pilchard(=Sardine),Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,
Romania,European sprat,Tonnes - live weight,4.97,,8.92,,32,,29,,49,,106,,85,,60,,87,,132,,29,,92,,234,,228,,491,,1487,,1350,,1219,,1617,,1792,,1803,,1933,,3293,,3318,,2014,,1982,,2203,,2439,,2074,,729,,3198,
Romania,Flatfishes nei,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Romania,Garfish,Tonnes - live weight,1.71,,4.56,,0,,0,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,0,,0,,0,
Romania,Gobies nei,Tonnes - live weight,10.45,,8.58,,5,,9,,19,,22,,13,,11,,17,,20,,13,,16,,12,,19,,23,,95,,74,,47,,46,,24,,42,,30,,6,,2,,8,,13,,22,,3,,2,,2,,2,
Romania,Knout goby,Tonnes - live weight,1.18,,2.39,,1,,3,,2,,2,,1,,1,,1,,1,,0,N,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Romania,Marine crustaceans nei,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Romania,Marine fishes nei,Tonnes - live weight,18.68,,4.2,,11,,5,,12,,7,,9,,1,,3,,2,,15,,2,,2,,5,,32,,9,,4,,3,,6,,5,,1,,1,,2,,2,,10,,12,,1,,244,,0,,9,,0,
Romania,Marine molluscs nei,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,45,,110,,70,,75,
Romania,Mediterranean horse mackerel,Tonnes - live weight,26.86,,17.6,,29,,35,,32,,14,,7,,26,,20,,22,,7,,17,,11,,7,,8,,12,,15,,10,,21,,17,,8,,3,,15,,1,,13,,23,,35,,30,,22,,48,,165,
Romania,Mediterranean mussel,Tonnes - live weight,116.9,,158.5,,231,,142,,68,,46,,5,,3,,2,,1,,1,,1,,0,N,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Romania,Mullets nei,Tonnes - live weight,0.53,,1.06,,2,,1,,2,,2,,2,,1,,1,,4,,8,,14,,8,,20,,1,,25,,2,,1,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Romania,Picked dogfish,Tonnes - live weight,0.88,,,,1,,2,,3,,13,,2,,3,,2,,4,,3,,4,,10,,13,,8,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,7,,3,,6,,53,,26,,45,
Romania,Pontic shad,Tonnes - live weight,4.67,,19.66,,2,,8,,8,,11,,2,,13,,24,,46,,46,,63,,47,,9,,4,,51,,16,,1,,2,,3,,5,,4,,68,,2,,8,,0,,0,,0,,13,,0,,0,
Romania,"Rays, stingrays, mantas nei",Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Romania,Shads nei,Tonnes - live weight,,,,,0,,0,,0,,12,,9,,21,,2,,1,,1,,8,,1,,0,,0,,4,,6,,4,,3,,22,,76,,60,,111,,43,,101,,106,,92,,189,,85,,255,,150,
Romania,Silversides(=Sand smelts) nei,Tonnes - live weight,,,,,0,N,0,N,0,,0,,0,N,3,,0,,0,,0,,0,,1,,0,,0,,6,,6,,7,,8,,29,,42,,33,,73,,10,,3,,3,,4,,0,,15,,0,,0,
Romania,Starry sturgeon,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,2,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Romania,Sturgeons nei,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,6,,2,,2,,5,,6,,17,,13,,15,,4,
Romania,Surmullets(=Red mullets) nei,Tonnes - live weight,11.99,,4,,8,,4,,3,,5,,8,,3,,1,,2,,2,,0,N,0,,1,,0,N,30,,40,,3,,2,,3,,2,,1,,3,,3,,1,,6,,5,,0,,0,,25,,8,
Romania,Thornback ray,Tonnes - live weight,0.61,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,Turbot,Tonnes - live weight,69.88,,53.68,,58,,43,,29,,31,,43,,43,,43,,43,,48,,49,,47,,57,,32,,37,,42,,24,,17,,13,,2,,2,,0,,1,,6,,4,,6,,6,,0,,2,,0,
Romania,Veined rapa whelk,Tonnes - live weight,4115.76,,6814.69,,7330,,9244,,6505,,4460,,1953,,1314,,588,,218,,0,N,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Romania,Whiting,Tonnes - live weight,0.51,,1.86,,0,,0,N,0,,0,N,0,N,1,,0,N,0,,10,,42,,55,,106,,5,,92,,118,,113,,85,,306,,275,,272,,640,,441,,372,,327,,432,,599,,1357,,59,,2653,
Russian Federation,Aquatic invertebrates nei,Tonnes - live weight,476,,690,,476,,507,,248,,157,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,Asp,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,2,,2,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,Atlantic bonito,Tonnes - live weight,1,,0,,0,,0,,116,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
Russian Federation,Atlantic pomfret,Tonnes - live weight,0,,5,,0,,0,,0,,3,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,Big-scale sand smelt,Tonnes - live weight,94,,150,,123,,183,,127,,222,,1238,,1,,2,,2,,21,,36,,7,,8,,7,,19,,53,,183,,99,,95,,63,,19,,25,,13,,31,,15,,5,,9,,10,,,,,
Russian Federation,Black and Caspian Sea sprat,Tonnes - live weight,2675,,4214,,4680,,7246,,9033,,7413,,3595,,2230,,4043,,6831,,8069,,8245,,8572,,7873,,7877,,7448,,8523,,9852,,15064,,9681,,4897,,2347,,912,,273,,369,,820,,665,,306,,960,,,,,
Russian Federation,Blotched picarel,Tonnes - live weight,115,,94,,84,,118,,79,,83,,20,,20,,12,,7,,7,,7,,2,,,,4,,4,,4,,3,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,Bluefish,Tonnes - live weight,34,,67,E,41,,12,,45,,36,,1,,1,,0,,0,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
Russian Federation,Brine shrimp,Tonnes - live weight,21,,146,,0,,480,,331,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,Brown meagre,Tonnes - live weight,,,0,,0,,0,,9,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,Common carp,Tonnes - live weight,1,,3,,3,,3,,2,,2,,0,,1,,8,,6,,2,,,,4,,2,,2,,0,,0,,0,,0,,1,,0,,1,,3,,3,,2,,2,,5,,29,,8,,,,,
Russian Federation,Crucian carp,Tonnes - live weight,1188,,1497,E,1255,,985,,1009,,943,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,Cyprinids nei,Tonnes - live weight,15,,7,,6,,2,,7,,14,,97,,958,,274,,295,,105,,107,,146,,88,,126,,168,,226,,141,,95,,159,,167,,0,,0,,1,,0,,0,,92,,224,,97,,,,,
Russian Federation,European anchovy,Tonnes - live weight,31167,,32359,,36679,,50194,,48676,,45673,E,21725,,20803,E,14799,,15452,E,12786,E,11261,,9492,,6636,,8097,,6706,,7323,,7999,,9271,,7766,,5292,,2268,,2465,,3283,,2954,,10071,,4600,,2137,,7294,,,,,
Russian Federation,European perch,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,5,,1,,,,,,,,1,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
Russian Federation,European pilchard(=Sardine),Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,European sprat,Tonnes - live weight,18272,,17948,,13693,,14782,,24536,,26377,,10319,,3132,,3937,,5097,,5911,,8733,,7814,,6815,,10616,,13889,,14324,,20974,,11218,,11122,,5543,,4473,,1243,,706,,1537,,1263,,1013,,694,,3221,,,,,
Russian Federation,Flatfishes nei,Tonnes - live weight,363,,426,,392,,289,,228,,102,,108,,30,,35,,28,,35,,22,,5,,7,,10,,15,,2,,15,,15,,25,,31,,36,,34,,44,,43,,44,,96,,72,,77,,,,,
Russian Federation,Flathead grey mullet,Tonnes - live weight,462,,594,,976,,697,,496,,304,,127,,41,,26,,18,,1040,,2259,,1635,,3029,,3406,,2508,,1909,,974,,1518,,1421,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,Freshwater bream,Tonnes - live weight,102,,46,,27,,23,,23,,15,,6,,1,,9,,3,,2,,5,,5,,3,,3,,4,,10,,7,,47,,108,,328,,327,,474,,636,,324,,618,,387,,1360,,441,,,,,
Russian Federation,Freshwater crustaceans nei,Tonnes - live weight,0,,0,,0,,1,,68,,9,,39,,1,,3,,1,,1,,3,,3,,1,,0,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,Freshwater fishes nei,Tonnes - live weight,90,,52,,96,,43,,32,,0,,30,,0,,5,,10,,54,,2,,11,,,,,,260,,0,,249,,0,,17,,0,,0,,0,,0,,0,,9,,1,,21,,3,,,,,
Russian Federation,Garfish,Tonnes - live weight,54,,43,,28,,46,,26,,17,,11,,3,,1,,3,,2,,3,,,,1,,2,,8,,1,,1,,1,,1,,1,,2,,0,,0,,0,,0,,0,,0,,,,,,,
Russian Federation,Gobies nei,Tonnes - live weight,3503,,5416,,6758,,7659,,8613,,9658,,5135,,4201,,4145,,1861,,1919,,1405,,1977,,1675,,477,,1418,,1289,,395,,44,,25,,12,,5,,3,,1,,2,,0,,0,,2,,1,,,,,
Russian Federation,Jack and horse mackerels nei,Tonnes - live weight,2219,,3078,,2042,,2397,,2188,,1404,,435,,89,,70,,100,,113,,90,,154,,185,,239,,179,,105,,77,,28,,6,,2,,2,,2,,0,,0,,1,,1,,0,,0,,,,,
Russian Federation,Marine fishes nei,Tonnes - live weight,38,,50,,35,,26,,104,,19,E,78,,25,E,3,,365,E,,,39,,14,,14,,,,6,,645,,0,,0,,0,,727,,1,,1,,32,,2,,0,,4449,,0,,0,,,,,
Russian Federation,Marine shells nei,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,182,,45,,46,,440,,1,,,,2,,29,,192,,,,,
Russian Federation,Mediterranean mussel,Tonnes - live weight,0,,118,,31,,0,,3,,1,,25,,0,,0,,0,,,,,,,,,,,,2,,9,,1,,0,,0,,0,,4,,0,,0,,0,,0,,0,,0,,0,,,,,
Russian Federation,Mullets nei,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2499,,2380,,1730,,1163,,575,,250,,224,,55,,2,,,,,
Russian Federation,Natantian decapods nei,Tonnes - live weight,185,,272,,156,,211,E,77,,17,,0,,0,,0,,0,,,,,,,,,,,,,,0,,0,,0,,3,,1,,0,,0,,2,,0,,0,,0,,0,,0,,,,,
Russian Federation,Northern pike,Tonnes - live weight,0,,0,,0,,0,,0,,0,,0,,1,,10,,7,,3,,3,,2,,6,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,Picked dogfish,Tonnes - live weight,,,,,0,,0,,0,,59,,0,,0,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,Pike-perch,Tonnes - live weight,0,,0,,0,,0,,98,,72,,49,,92,,34,,10,,11,,40,,99,,128,,586,,587,,540,,1170,,1577,,1875,,1843,,1676,,2229,,2022,,2221,,950,,866,,546,,843,,,,,
Russian Federation,Pontic shad,Tonnes - live weight,265,,229,,285,,184,,165,,118,E,69,,46,E,30,,25,E,18,E,14,,5,,13,,9,,11,,7,,2,,0,,0,,0,,0,,1,,1,,8,,1,,1,,11,,17,,,,,
Russian Federation,"Porgies, seabreams nei",Tonnes - live weight,482,,579,E,833,,852,,864,,600,,583,,481,,101,,0,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
Russian Federation,Rainbow smelt,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,6,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,"Rays, stingrays, mantas nei",Tonnes - live weight,108,,137,,99,,98,,67,,0,,45,,21,,19,,23,,20,,23,,11,,12,,24,,17,,14,,22,,14,,30,,13,,40,,18,,16,,22,,14,,24,,20,,54,,,,,
Russian Federation,Roaches nei,Tonnes - live weight,282,,365,,730,,664,,559,,447,,392,,394,,251,,113,,79,,41,,173,,126,,108,,94,,47,,83,,72,,114,,73,,78,,13,,107,,80,,250,,325,,102,,76,,,,,
Russian Federation,"Scorpionfishes, redfishes nei",Tonnes - live weight,4,,4,,4,,4,,5,,2,,0,,0,,0,,0,,219,,15,,4,,2,,,,1,,6,,8,,3,,2,,1,,0,,0,,0,,0,,,,0,,0,,0,,,,,
Russian Federation,Shads nei,Tonnes - live weight,0,,2,,0,,3,,6,,4,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,"Sharks, rays, skates, etc. nei",Tonnes - live weight,30,,48,,34,,58,,42,,63,,30,,7,,0,,4,,9,,12,,59,,32,,17,,19,,34,,29,,19,,27,,12,,9,,6,,9,,19,,90,,11,,5,,15,,,,,
Russian Federation,Sichel,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,1,,2,,4,,11,,12,,31,,50,,140,,178,,267,,215,,79,,86,,39,,54,,53,,88,,104,,,,,
Russian Federation,So-iny (redlip) mullet,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,So-iuy mullet,Tonnes - live weight,1120,,646,,446,,614,,282,,225,,168,,386,,435,,1031,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,Sturgeons nei,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,2,,2,,3,,8,,15,,18,,54,,181,,284,,441,,430,,673,,1012,,904,,878,,,,,
Russian Federation,Surmullet,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,Surmullets(=Red mullets) nei,Tonnes - live weight,1870,,1125,,1289,,955,,580,,594,,344,,180,,147,,264,,201,,235,,115,,84,,136,,147,,95,,174,,46,,118,,127,,92,,119,,68,,76,,324,,25,,2,,37,,,,,
Russian Federation,Three-spined stickleback,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,,1,,6,,4,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
Russian Federation,Veined rapa whelk,Tonnes - live weight,1779,,2832,E,1916,,1506,,985,,1011,,320,,50,,19,,25,,2,,2,,3,,2,,21,,122,,62,,62,,56,,224,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,Wels(=Som) catfish,Tonnes - live weight,1,,3,,0,,0,,0,,0,,0,,1,,2,,2,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,Whiting,Tonnes - live weight,11,,21,,7,,41,,29,,28,,10,,15,,10,,21,,30,,49,,96,,99,,60,,78,,55,,93,,656,,642,,341,,184,,119,,10,,11,,91,,125,,16,,0,,,,,
Serbia and Montenegro,Atlantic bluefin tuna,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,M,7,,9,,6,,5,,4,,7,,6,,4,,4,,2,,0,N,0,N,0,N,0,M,0,M
Serbia and Montenegro,Atlantic bonito,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,M,16,,18,,16,,17,,17,,14,,12,,12,,10,,6,,2,,3,,1,,0,M,0,M
Serbia and Montenegro,Atlantic chub mackerel,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,4,,1,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia and Montenegro,Atlantic horse mackerel,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,12,,11,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia and Montenegro,Atlantic mackerel,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,8,,11,,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia and Montenegro,Black seabream,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,,4,,4,,4,,4,,3,,5,,3,,5,,2,,1,,1,,0,N,,,,
Serbia and Montenegro,Bogue,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,28,,35,,37,,33,,25,,24,,22,,20,,20,,21,,18,,18,,17,,13,,,,,
Serbia and Montenegro,"Catsharks, nursehounds nei",Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,1,,1,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia and Montenegro,Common dentex,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,,9,,11,,10,,11,,11,,9,,9,,7,,7,,5,,4,,4,,2,,,,,
Serbia and Montenegro,Common octopus,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9,,7,,10,,11,,12,,10,,9,,9,,8,,8,,4,,4,,6,,2,,,,,
Serbia and Montenegro,Common squids nei,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,17,,12,,13,,12,,14,,13,,12,,13,,13,,12,,13,,7,,10,,4,,,,,
Serbia and Montenegro,"Cuttlefish, bobtail squids nei",Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,,10,,10,,10,,10,,10,,10,,10,,9,,10,,9,,5,,6,,2,,,,,
Serbia and Montenegro,Dogfish sharks nei,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,7,,9,,9,,8,,10,,10,,7,,3,,2,,5,,,,,
Serbia and Montenegro,European anchovy,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,9,,11,,9,,10,,5,,4,,2,,1,,0,N,1,,0,N,0,N,0,N,,,,
Serbia and Montenegro,European conger,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,,11,,12,,14,,16,,17,,19,,19,,20,,11,,6,,6,,2,,,,,
Serbia and Montenegro,European eel,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,2,,4,,4,,,,,,,,3,,3,,3,,5,,0,,0,,0,,,,,
Serbia and Montenegro,European flat oyster,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,0,N,0,N,0,N,1,,1,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,,,,
Serbia and Montenegro,European hake,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,16,,19,,18,,18,,18,,17,,19,,21,,20,,22,,13,,1,,1,,0,N,,,,
Serbia and Montenegro,European lobster,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,,6,,5,,7,,6,,5,,6,,5,,5,,1,,1,,0,N,1,,,,,
Serbia and Montenegro,European pilchard(=Sardine),Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,43,,24,,24,,25,,28,,36,,49,,49,,45,,42,,57,,58,,68,,74,,,,,
Serbia and Montenegro,European sprat,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,35,,57,,14,,13,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia and Montenegro,Flatfishes nei,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9,,10,,10,,11,,9,,9,,10,,8,,10,,13,,8,,11,,2,,,,,
Serbia and Montenegro,Flathead grey mullet,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,26,,26,,26,,27,,25,,26,,25,,26,,24,,25,,26,,19,,18,,14,,,,,
