DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH17,2015,265258,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH17,2016,268508,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH17,2017,272075,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH17,2018,274808,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH17,2019,277633,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH2,2012,1745325,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH2,2013,1763546,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH2,2014,1784776,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH2,2015,1806939,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH2,2016,1827766,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH2,2017,1841673,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH2,2018,1859787,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH2,2019,1871847,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH21,2012,204565,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH21,2013,206451,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH21,2014,208796,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH21,2015,211884,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH21,2016,214760,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH21,2017,215285,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH21,2018,217468,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH21,2019,218045,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH23,2012,1124535,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH23,2013,1134946,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH23,2014,1147378,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH23,2015,1159721,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH23,2016,1170831,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH23,2017,1178654,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH23,2018,1188520,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH23,2019,1194634,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH24,2012,158610,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH24,2013,160464,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH24,2014,162791,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH24,2015,165210,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH24,2016,167613,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH24,2017,169372,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH24,2018,171457,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH24,2019,173237,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH25,2012,257615,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH25,2013,261685,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH25,2014,265811,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH25,2015,270124,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH25,2016,274562,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH25,2017,278362,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH25,2018,282342,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH25,2019,285931,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH3,2012,1735578,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH3,2013,1748546,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH3,2014,1765271,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH3,2015,1782982,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH3,2016,1798750,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH3,2017,1813609,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH3,2018,1828948,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH3,2019,1841887,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH31,2012,174678,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH31,2013,175661,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH31,2014,177298,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH31,2015,178810,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH31,2016,179918,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH31,2017,181198,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH31,2018,182529,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH31,2019,183453,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH32,2012,159041,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH32,2013,160575,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH32,2014,162568,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH32,2015,164930,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH32,2016,167242,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH32,2017,169404,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH32,2018,171427,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH32,2019,173405,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH34,2012,461073,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH34,2013,464562,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH34,2014,468809,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH34,2015,474327,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH34,2016,479733,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH34,2017,484356,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH34,2018,488881,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH34,2019,492514,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH35,2012,288558,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH35,2013,291560,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH35,2014,295110,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH35,2015,298469,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH35,2016,300935,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH35,2017,303245,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH35,2018,306031,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH35,2019,308522,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH36,2012,304765,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH36,2013,306342,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH36,2014,308777,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH36,2015,311084,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH36,2016,313144,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH36,2017,315560,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH36,2018,317602,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH36,2019,319145,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH37,2012,347463,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH37,2013,349846,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH37,2014,352709,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH37,2015,355362,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH37,2016,357778,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH37,2017,359846,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH37,2018,362478,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKH37,2019,364848,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI,2012,8256568,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI,2013,8363095,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI,2014,8478369,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI,2015,8603110,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI,2016,8718245,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI,2017,8797265,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI,2018,8899823,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI,2019,8982256,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI3,2012,1099576,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI3,2013,1108567,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI3,2014,1120811,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI3,2015,1138443,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI3,2016,1153642,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI3,2017,1163136,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI3,2018,1173602,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI3,2019,1190513,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI31,2012,229465,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI31,2013,233951,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI31,2014,239339,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI31,2015,246322,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI31,2016,253459,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI31,2017,258711,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI31,2018,263267,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI31,2019,270016,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI32,2012,221657,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI32,2013,224524,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI32,2014,227609,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI32,2015,233979,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI32,2016,240016,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI32,2017,243396,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI32,2018,246701,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI32,2019,253137,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI33,2012,339847,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI33,2013,338798,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI33,2014,339046,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI33,2015,340132,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI33,2016,339672,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI33,2017,338648,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI33,2018,338633,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI33,2019,339909,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI34,2012,308607,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI34,2013,311294,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI34,2014,314817,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI34,2015,318010,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI34,2016,320495,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI34,2017,322381,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI34,2018,325001,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI34,2019,327451,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI4,2012,2165178,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI4,2013,2205293,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI4,2014,2248524,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI4,2015,2294960,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI4,2016,2337518,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI4,2017,2367065,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI4,2018,2402934,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI4,2019,2430890,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI41,2012,563057,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI41,2013,573712,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI41,2014,585049,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI41,2015,598021,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI41,2016,611330,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI41,2017,620856,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI41,2018,631042,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI41,2019,638859,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI42,2012,259823,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI42,2013,268620,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI42,2014,279094,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI42,2015,289198,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI42,2016,297363,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI42,2017,304440,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI42,2018,311945,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI42,2019,319821,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI43,2012,465487,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI43,2013,473034,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI43,2014,481353,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI43,2015,490781,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI43,2016,499943,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI43,2017,505189,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI43,2018,512109,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI43,2019,516586,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI44,2012,569897,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI44,2013,578896,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI44,2014,588370,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI44,2015,598287,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI44,2016,606995,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI44,2017,613046,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI44,2018,621457,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI44,2019,627380,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI45,2012,306914,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI45,2013,311031,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI45,2014,314658,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI45,2015,318673,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI45,2016,321887,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI45,2017,323534,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI45,2018,326381,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI45,2019,328244,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI5,2012,1778692,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI5,2013,1800748,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI5,2014,1826033,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI5,2015,1853173,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI5,2016,1880090,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI5,2017,1899556,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI5,2018,1924106,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI5,2019,1940638,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI51,2012,491277,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI51,2013,497602,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI51,2014,504881,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI51,2015,512901,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI51,2016,520585,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI51,2017,526582,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI51,2018,533542,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI51,2019,538801,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI52,2012,427691,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI52,2013,433574,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI52,2014,440711,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI52,2015,448569,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI52,2016,457004,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI52,2017,464135,
ESTAT:DEMO_R_PJANAGGR3(1.0),13/07/23 23:00:00,A,NR,T,TOTAL,UKI52,2018,471305,
