Country,Year,plastic,14.1,14.2,14.3,14.4,14.5,14.6,livelihoods,14.7,14.a,14.b,14.c
Portugal,2012,43.25226839131199,21.38944116073509,49.614928221445055,85.40144903231986,88.68293856705908,32.03884483670742,46.03672912650471,15.352397570088984,43.103825120228144,99.43100208306642,83.67104246202877,84.16683265741518
Portugal,2013,43.39741586512389,30.775853404576292,52.29211604103227,86.44556637652725,89.25050977438131,33.025328332970346,45.96199783164338,16.942807329410744,52.683687777743,98.89729380717257,81.4272867621411,85.16661759312007
Portugal,2014,42.4362024304033,24.082793778022168,55.44491329955697,86.25407732558995,89.81725001343474,33.93606505431936,46.392095441072286,16.92047219673983,58.28671294326576,98.36329150344557,80.4926467251996,86.1647990191715
Portugal,2015,41.33839226325294,20.746009236289552,58.44857331081798,83.03435391641186,90.38317644415443,35.755862887974274,46.40237179996601,16.86173489176321,42.276616941929824,97.82899031185963,78.74555764960553,87.16143899478053
Portugal,2016,38.15254316665613,20.04622214257712,61.56864600190259,83.94921174521684,90.94830559217554,36.66509559171197,46.08364776795409,17.434835438604615,56.09887818150237,97.29438524350843,79.72115730534766,88.15659580445072
Portugal,2017,41.98892245031573,27.466807690270496,65.02298896460617,80.69737205282404,91.92831572660175,37.06845717123411,46.331866231121715,19.05447506451391,53.00181102519624,97.07335513110017,78.37009195731764,89.15032427135716
Portugal,2018,39.07613969521768,19.656541757175717,68.50477731350715,82.64191602976454,92.9074989604262,37.626325578963446,46.43436104661726,21.656103556246887,66.55141084927692,96.85227187537498,79.60810890186355,90.14267603787502
Portugal,2019,39.22319325310156,20.712103430032624,72.0490183336628,84.9543434695327,93.88588207126057,38.023112880361865,46.38690644295561,22.50642650501482,62.04106196179072,96.63113510379559,80.83182775348925,91.13369981739606
Portugal,2020,37.29462805644654,21.569186970201972,75.45430057096954,92.2308517286703,94.86349054184957,38.023112880361865,50.23251314965434,17.45927514120494,30.417233205428747,96.40994443965324,78.1123733744455,92.12344162096647
Portugal,2021,37.29462805644654,20.108394003196477,78.88278446385523,93.552480141579,95.8403486441396,38.023112880361865,54.033890983583284,17.45927514120494,30.417233205428747,96.18869950200269,76.41756775073112,93.11194496177328
Portugal,2022,37.29462805644654,18.711923832347285,82.29651690131841,93.552480141579,96.81647951649158,38.023112880361865,54.108226571505114,17.45927514120494,30.417233205428747,95.96739990559567,79.21783015839041,93.11194496177328
Portugal,2023,37.29462805644654,18.711923832347285,85.81930633501044,93.552480141579,96.81647951649158,38.023112880361865,54.108226571505114,17.45927514120494,30.417233205428747,95.96739990559567,79.21783015839041,93.11194496177328
Spain,2012,43.20367193525672,25.135266490716774,47.979159609406814,78.1672440465518,95.74730097495483,31.36372382811809,47.716645585101446,24.254694131711634,26.21422171536494,79.6161055760963,81.65252002407384,93.11194496177328
Spain,2013,45.79889378435904,29.496526066590267,47.20610904428693,81.02192931268888,94.9908886416911,34.98230480491998,47.44578033391664,23.796681078020693,52.33646113097432,78.79303042695493,81.80522947088343,93.11194496177328
Spain,2014,46.04324979364809,34.291108635871296,47.08122237066452,80.51467002432501,94.23444999198111,48.957897240818866,49.09081258183875,24.773190221784088,32.628395237321044,83.3298234240473,82.10363645744754,93.11194496177328
Spain,2015,51.35098552490459,24.318262985620066,46.951518531877824,78.52214100299706,93.47798438327644,52.76742823635028,50.04152143549244,24.238919361871314,53.60869562425441,87.81723036267957,82.54824893189794,93.11194496177328
Spain,2016,55.93009724573499,27.69962713853576,46.826605135761014,79.54578999098176,92.72149115175678,56.10354360718768,48.80988666659423,24.124230537710652,54.64712806514681,92.26259551670886,82.9263376696409,93.11194496177328
Spain,2017,56.274639518355286,57.42764379105112,50.46398038800093,77.95508454015241,92.97124301727679,56.103957317485055,49.255757328613896,24.321193801175667,58.89997443545708,92.57811576158721,82.66466757619507,93.30950067879132
Spain,2018,56.564072665890535,23.995457425631756,54.04819390789006,78.45515549827101,93.22087768701438,56.10401643480982,49.81213817132628,27.48053817152036,64.6453816494604,92.89351186539434,82.21519790249144,93.50700883116838
Spain,2019,55.64508284059766,24.337762742719473,57.58348536123115,80.58316896131097,93.47039613256712,56.104674526708564,49.925446978063015,27.545495201481476,34.68944356982718,93.20878515776666,81.84185480268945,93.70446973452687
Spain,2020,48.81140360897486,22.538891695188486,61.08878104869458,88.15397243388779,93.71979931154992,56.136773967782396,49.154073238559526,22.159788547415786,21.225232039549418,93.52393694574897,81.52435345837887,93.90188370116073
Spain,2021,48.81140360897486,21.961883044726136,64.56061066228197,85.13082629093807,93.96908816787676,56.16044671471651,48.378142890808014,22.159788547415786,21.225232039549418,93.83896851432499,80.28724907281078,94.09925104008414
Spain,2022,48.81140360897486,22.211759641048783,68.01355343957158,85.13082629093807,94.21826363203525,56.16044671471651,48.585906683977264,22.159788547415786,21.225232039549418,94.15388112693198,82.73976324788983,94.09925104008414
Spain,2023,48.81140360897486,22.211759641048783,71.57685075596878,85.13082629093807,94.21826363203525,56.16044671471651,48.585906683977264,22.159788547415786,21.225232039549418,94.15388112693198,82.73976324788983,94.09925104008414
Sweden,2012,51.28409159499301,31.52530286377185,50.166123799674544,83.80455786240098,93.94945888571496,37.889942653822125,53.769178280617005,20.331836139807454,41.443235726382184,67.14730591496678,85.97678766279869,91.13369981739606
Sweden,2013,45.987341841261305,25.42784589173555,53.252450273380774,85.21242246482193,92.37957390690202,40.976532238735814,53.98484442689387,20.536239343619442,28.660249849810178,67.02639551277613,87.11089669074006,92.12344162096647
Sweden,2014,41.05931759536148,24.887823037394753,56.357763314980154,86.98923051693633,90.80609192781061,44.18748898630225,54.175232248280246,22.901520977935526,56.85352014978179,67.03330609120167,88.36181299861997,93.11194496177328
Sweden,2015,42.10720111186393,23.98973141498631,59.56692919473027,87.57627061487625,89.22881417731246,47.19607785608999,54.23514095246601,22.782332692588692,53.891562851362906,66.4785056860601,89.77985118460983,94.09925104008416
Sweden,2016,43.00690557639522,23.772479739777257,62.65378458907607,87.72858223750323,87.64752304454794,51.50446812149429,54.28470421852193,22.519466360427128,55.95858099858774,67.1045397462067,91.30596915402923,95.08539891088826
Sweden,2017,35.77638261481721,21.261283573317026,65.64056484976653,88.92191992754702,86.89749886118872,51.51558133062794,54.15719459504494,22.417776566266532,53.48193048321821,66.95660759925237,91.10166658970073,95.47954212671574
Sweden,2018,35.56516827096629,17.55566498009347,68.877439118314,89.7527147003786,86.14745563202311,51.61979324903765,54.11395450641112,24.322556450883166,67.63554178302526,66.80899694747019,90.89724932851738,95.87350826715083
Sweden,2019,38.19223666390035,24.649864328466126,72.28877329461659,91.29563971776791,85.39739286136158,51.75447869311406,54.01293871616573,24.070675108141245,60.80237814979635,66.66136828926638,90.7026614529506,96.26729957323111
Sweden,2020,37.28110970044243,24.09437921840559,75.79564915693527,98.58161129283282,84.64731003605704,51.88996724346373,53.86178188594966,23.448948056402976,36.63188673919895,66.51372152445413,90.49303820405933,96.66091824117534
Sweden,2021,37.28110970044243,24.46613784635107,79.39718860652036,96.39809829444981,83.89720662472479,51.90319537240702,53.710592215729314,23.448948056402976,36.63188673919895,66.36605655197664,89.79621305220365,97.05436642361876
Sweden,2022,37.28110970044243,23.447526502746314,82.63599819309583,96.39809829444981,83.14708207691997,51.90319537240702,53.559369450356066,23.448948056402976,36.63188673919895,66.2183732698967,90.67432983744082,97.05436642361876
Sweden,2023,37.28110970044243,23.447526502746314,86.16021095972246,96.39809829444981,83.14708207691997,51.90319537240702,53.559369450356066,23.448948056402976,36.63188673919895,66.2183732698967,90.67432983744082,97.05436642361876
United Kingdom,2012,29.78268493460076,30.063542969230504,46.879454721301265,72.50170391386109,97.42515421125364,56.47804107943287,47.13927420953518,46.43762575525322,68.22058404766967,89.66678150625789,84.03562314321194,88.65592304675661
United Kingdom,2013,33.320205844120025,21.2561522806221,50.57208543445338,73.16012906939612,97.00760922141711,59.62228553208292,46.2803854690305,44.22313357053414,44.99987347101411,89.90402368187827,85.62727423083578,88.65592304675661
United Kingdom,2014,33.539261566447045,29.43346975639737,53.913557330955236,75.56808900418203,96.5900424023337,62.83124688722445,46.65320471847079,39.56137126761184,42.13763883734331,88.7381254812269,87.13359848759411,88.65592304675661
United Kingdom,2015,32.98429723318394,25.533150853855524,58.13089424900676,76.84257474297023,96.172453469997,65.91941878075433,48.32169692131981,34.31699311324187,40.587452670277415,83.4122478406165,88.32357557003563,88.65592304675661
United Kingdom,2016,37.61777633276582,28.39804441838627,61.431066892882576,78.7303675469768,95.75484213533505,68.98642123336704,46.67905892100493,30.2604495388748,30.160620875889794,88.01740018291888,89.10613474957806,88.65592304675661
United Kingdom,2017,37.7745418516573,32.22410442796781,65.01804647533336,79.89362109593547,95.46406957734456,69.58470652801078,45.39609281824229,39.022385641481854,55.53740156679526,90.75241901351734,88.59806146930949,88.65592304675661
United Kingdom,2018,36.73181775191692,23.48060320117827,68.5345968979997,80.72938267516002,95.17296545656968,70.2187521149159,46.057767067971746,38.09525259663063,44.88337950459703,90.88951978445071,87.85359362876571,88.65592304675661
United Kingdom,2019,36.73181775191692,28.49263359241741,71.88414126192457,82.2389849518933,94.88152669138978,70.6510226880534,46.80573115244835,37.70317045635356,24.60962249511567,91.02659579949739,87.15425841229388,88.65592304675661
United Kingdom,2020,36.73181775191692,24.430592937924587,75.47940537153893,86.42435637648848,94.58975013470837,70.6510226880534,46.133219534453005,37.67676841067329,24.60118920969806,91.1636471783132,86.58567535407106,88.65592304675661
United Kingdom,2021,36.73181775191692,24.958776567969643,78.97358993419154,86.41375122496532,94.29763257206754,70.6510226880534,45.45597116624063,37.67676841067329,24.60118920969806,91.30067403963159,85.50337013332326,88.65592304675661
United Kingdom,2022,36.73181775191692,29.29220213572173,82.41814229866606,86.41375122496532,94.00517071968908,70.6510226880534,45.68969874456716,37.67676841067329,24.60118920969806,91.43767650127353,85.5440540041334,88.65592304675661
United Kingdom,2023,36.73181775191692,29.29220213572173,85.94144226387716,86.41375122496532,94.00517071968908,70.6510226880534,45.68969874456716,37.67676841067329,24.60118920969806,91.43767650127353,85.5440540041334,88.65592304675661
