Year,enName,speciesAcronym_x,FishStock,StockKey,SpeciesName,ICES Areas (splited with character '~'),StockSize,StockSizeDescription,StockSizeUnits,FishingPressure,FishingPressureDescription,FishingPressureUnits,Flim,Fpa,Blim,Bpa,FMSY,MSYBtrigger,CatchesLadingsUnits,Landings,OfficialLandings,Catches,Report,AssessmentKey_x,AssessmentYear_x,fullArea,area,Area,Species_x,Belgium,China,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Guernsey,Iceland,Ireland,Isle of Man,Japan,Jersey,"Korea, Republic of",Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,"Taiwan, Province of China",United Kingdom of GB,_mergeCatch,sumOffCatches,diffCatches,TAC ID,FishStockTAC,_mergeDictTAC,Reference,Species_y,TAC Zone,Level,TAC for comparison,Amendment/Original,speciesAcronym_y,_mergeTAC,year,StockCode,AdviceValue,AdviceType,AdviceApplicableFrom,AdviceApplicableUntil,AdviceValueUnit,AssessmentYear_y,AssessmentKey_y,AdviceKey,AdviceDOI,_mergeSADoff
2020.0,Saithe,pok,pok.27.3a46,169237,Pollachius virens,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2,160486,SSB,tonnes,0.438,F,,0.668,0.576,107297,149098,0.363,149098,tonnes,73791,,76820.0,https://doi.org/10.17895/ices.advice.19453649.v1,17035,2022,2,27.4.b,27.4.b,pok,4.6,,186.0,,0.0,,39.948,838.1125,,,0.0,,,,,,,,4.835,412.03,0.0,,,0.0,287.268,,11.9878,both,1784.7813,-0.9767667104920593,(POK/2C3A4),pok.27.3a46,both,(POK/2C3A4) - 2020 - TAC - Original,Saithe,3a and 4; Union waters of 2a,TAC,79813,Original,pok,both,2020.0,pok.27.3a46,88093,Catches,2020.0,2020.0,t,2019.0,12583.0,2437.0,NA - The advice link for key 12583 was not found!,both
2020.0,Saithe,pok,pok.27.3a46,169237,Pollachius virens,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2,160486,SSB,tonnes,0.438,F,,0.668,0.576,107297,149098,0.363,149098,tonnes,73791,,76820.0,https://doi.org/10.17895/ices.advice.19453649.v1,17035,2022,2,27.4.b,27.4.b,pok,4.6,,186.0,,0.0,,39.948,838.1125,,,0.0,,,,,,,,4.835,412.03,0.0,,,0.0,287.268,,11.9878,both,1784.7813,-0.9767667104920593,(POK/56-14),pok.27.3a46,both,(POK/56-14) - 2020 - TAC - Original,Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,8280,Original,pok,both,2020.0,pok.27.3a46,88093,Catches,2020.0,2020.0,t,2019.0,12583.0,2437.0,NA - The advice link for key 12583 was not found!,both
2020.0,Saithe,pok,pok.27.3a46,169237,Pollachius virens,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2,160486,SSB,tonnes,0.438,F,,0.668,0.576,107297,149098,0.363,149098,tonnes,73791,,76820.0,https://doi.org/10.17895/ices.advice.19453649.v1,17035,2022,3,27.4.c,27.4.c,pok,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,0.088,0.0,,,,,,,0.0105,both,0.09849999999999999,-0.9999987177818277,(POK/2C3A4),pok.27.3a46,both,(POK/2C3A4) - 2020 - TAC - Original,Saithe,3a and 4; Union waters of 2a,TAC,79813,Original,pok,both,2020.0,pok.27.3a46,88093,Catches,2020.0,2020.0,t,2019.0,12583.0,2437.0,NA - The advice link for key 12583 was not found!,both
2020.0,Saithe,pok,pok.27.3a46,169237,Pollachius virens,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2,160486,SSB,tonnes,0.438,F,,0.668,0.576,107297,149098,0.363,149098,tonnes,73791,,76820.0,https://doi.org/10.17895/ices.advice.19453649.v1,17035,2022,3,27.4.c,27.4.c,pok,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,0.088,0.0,,,,,,,0.0105,both,0.09849999999999999,-0.9999987177818277,(POK/56-14),pok.27.3a46,both,(POK/56-14) - 2020 - TAC - Original,Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,8280,Original,pok,both,2020.0,pok.27.3a46,88093,Catches,2020.0,2020.0,t,2019.0,12583.0,2437.0,NA - The advice link for key 12583 was not found!,both
2020.0,Saithe,pok,pok.27.3a46,169237,Pollachius virens,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2,160486,SSB,tonnes,0.438,F,,0.668,0.576,107297,149098,0.363,149098,tonnes,73791,,76820.0,https://doi.org/10.17895/ices.advice.19453649.v1,17035,2022,4,27.6.a,27.6.a,pok,0.0,,0.0,,2.883,,1260.286,0.0,,,0.0,64.0027,,,,,,,0.186,0.85,0.0,,0.0,14.62,0.0,,2477.5737,both,3820.4013999999997,-0.9502681411090862,(POK/2C3A4),pok.27.3a46,both,(POK/2C3A4) - 2020 - TAC - Original,Saithe,3a and 4; Union waters of 2a,TAC,79813,Original,pok,both,2020.0,pok.27.3a46,88093,Catches,2020.0,2020.0,t,2019.0,12583.0,2437.0,NA - The advice link for key 12583 was not found!,both
2020.0,Saithe,pok,pok.27.3a46,169237,Pollachius virens,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2,160486,SSB,tonnes,0.438,F,,0.668,0.576,107297,149098,0.363,149098,tonnes,73791,,76820.0,https://doi.org/10.17895/ices.advice.19453649.v1,17035,2022,4,27.6.a,27.6.a,pok,0.0,,0.0,,2.883,,1260.286,0.0,,,0.0,64.0027,,,,,,,0.186,0.85,0.0,,0.0,14.62,0.0,,2477.5737,both,3820.4013999999997,-0.9502681411090862,(POK/56-14),pok.27.3a46,both,(POK/56-14) - 2020 - TAC - Original,Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,8280,Original,pok,both,2020.0,pok.27.3a46,88093,Catches,2020.0,2020.0,t,2019.0,12583.0,2437.0,NA - The advice link for key 12583 was not found!,both
2020.0,Saithe,pok,pok.27.3a46,169237,Pollachius virens,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2,160486,SSB,tonnes,0.438,F,,0.668,0.576,107297,149098,0.363,149098,tonnes,73791,,76820.0,https://doi.org/10.17895/ices.advice.19453649.v1,17035,2022,5,27.6.b.1,27.6.b.1,pok,,,,,,,,,,,,0.0,,,,,,,,0.33,,,0.0,0.0,,,0.0,both,0.33,-0.9999957042436866,(POK/2C3A4),pok.27.3a46,both,(POK/2C3A4) - 2020 - TAC - Original,Saithe,3a and 4; Union waters of 2a,TAC,79813,Original,pok,both,2020.0,pok.27.3a46,88093,Catches,2020.0,2020.0,t,2019.0,12583.0,2437.0,NA - The advice link for key 12583 was not found!,both
2020.0,Saithe,pok,pok.27.3a46,169237,Pollachius virens,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2,160486,SSB,tonnes,0.438,F,,0.668,0.576,107297,149098,0.363,149098,tonnes,73791,,76820.0,https://doi.org/10.17895/ices.advice.19453649.v1,17035,2022,5,27.6.b.1,27.6.b.1,pok,,,,,,,,,,,,0.0,,,,,,,,0.33,,,0.0,0.0,,,0.0,both,0.33,-0.9999957042436866,(POK/56-14),pok.27.3a46,both,(POK/56-14) - 2020 - TAC - Original,Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,8280,Original,pok,both,2020.0,pok.27.3a46,88093,Catches,2020.0,2020.0,t,2019.0,12583.0,2437.0,NA - The advice link for key 12583 was not found!,both
2020.0,Saithe,pok,pok.27.3a46,169237,Pollachius virens,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2,160486,SSB,tonnes,0.438,F,,0.668,0.576,107297,149098,0.363,149098,tonnes,73791,,76820.0,https://doi.org/10.17895/ices.advice.19453649.v1,17035,2022,6,27.6.b.2,27.6.b.2,pok,,,,,,,2.738,,,,,59.5911,,,,,,,,0.0,,,,0.62,,,0.0,both,62.949099999999994,-0.9991805636552982,(POK/2C3A4),pok.27.3a46,both,(POK/2C3A4) - 2020 - TAC - Original,Saithe,3a and 4; Union waters of 2a,TAC,79813,Original,pok,both,2020.0,pok.27.3a46,88093,Catches,2020.0,2020.0,t,2019.0,12583.0,2437.0,NA - The advice link for key 12583 was not found!,both
2020.0,Saithe,pok,pok.27.3a46,169237,Pollachius virens,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2,160486,SSB,tonnes,0.438,F,,0.668,0.576,107297,149098,0.363,149098,tonnes,73791,,76820.0,https://doi.org/10.17895/ices.advice.19453649.v1,17035,2022,6,27.6.b.2,27.6.b.2,pok,,,,,,,2.738,,,,,59.5911,,,,,,,,0.0,,,,0.62,,,0.0,both,62.949099999999994,-0.9991805636552982,(POK/56-14),pok.27.3a46,both,(POK/56-14) - 2020 - TAC - Original,Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,8280,Original,pok,both,2020.0,pok.27.3a46,88093,Catches,2020.0,2020.0,t,2019.0,12583.0,2437.0,NA - The advice link for key 12583 was not found!,both
2020.0,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,0,27.5.b.1.a,27.5.b.1.a,bli,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,both,0.0,,(BLI/5B67-),bli.27.5b67,both,(BLI/5B67-) - 2020 - TAC - Original,Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,Original,bli,both,2020.0,bli.27.5b67,11150,Catches,2020.0,2020.0,t,2018.0,9467.0,3183.0,https://doi.org/10.17895/ices.pub.4400,both
2020.0,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,1,27.5.b.1.b,27.5.b.1.b,bli,,,,,697.43534,,552.318,,,,,,,,,,,,,86.92,,,,,,,0.0,both,1336.67334,,(BLI/5B67-),bli.27.5b67,both,(BLI/5B67-) - 2020 - TAC - Original,Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,Original,bli,both,2020.0,bli.27.5b67,11150,Catches,2020.0,2020.0,t,2018.0,9467.0,3183.0,https://doi.org/10.17895/ices.pub.4400,both
2020.0,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,2,27.5.b.2,27.5.b.2,bli,,,,,102.20831,,14.68,,,,,,,,,,,,,3.7,,,0.0,,,,0.0,both,120.58830999999999,,(BLI/5B67-),bli.27.5b67,both,(BLI/5B67-) - 2020 - TAC - Original,Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,Original,bli,both,2020.0,bli.27.5b67,11150,Catches,2020.0,2020.0,t,2018.0,9467.0,3183.0,https://doi.org/10.17895/ices.pub.4400,both
2020.0,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,3,27.6.a,27.6.a,bli,,,,,0.142,,1009.096,0.0,,,,0.0,,,,,,,,27.84,,,,244.08,,,710.1162,both,1991.2741999999998,,(BLI/5B67-),bli.27.5b67,both,(BLI/5B67-) - 2020 - TAC - Original,Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,Original,bli,both,2020.0,bli.27.5b67,11150,Catches,2020.0,2020.0,t,2018.0,9467.0,3183.0,https://doi.org/10.17895/ices.pub.4400,both
2020.0,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,4,27.6.b.1,27.6.b.1,bli,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,5.96,,,0.0,both,5.96,,(BLI/5B67-),bli.27.5b67,both,(BLI/5B67-) - 2020 - TAC - Original,Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,Original,bli,both,2020.0,bli.27.5b67,11150,Catches,2020.0,2020.0,t,2018.0,9467.0,3183.0,https://doi.org/10.17895/ices.pub.4400,both
2020.0,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,5,27.6.b.2,27.6.b.2,bli,,,,,,,,,,,,,,,,,,,,2.34,,,,,,,0.0,both,2.34,,(BLI/5B67-),bli.27.5b67,both,(BLI/5B67-) - 2020 - TAC - Original,Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,Original,bli,both,2020.0,bli.27.5b67,11150,Catches,2020.0,2020.0,t,2018.0,9467.0,3183.0,https://doi.org/10.17895/ices.pub.4400,both
2020.0,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,6,27.7.a,27.7.a,bli,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,both,0.0,,(BLI/5B67-),bli.27.5b67,both,(BLI/5B67-) - 2020 - TAC - Original,Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,Original,bli,both,2020.0,bli.27.5b67,11150,Catches,2020.0,2020.0,t,2018.0,9467.0,3183.0,https://doi.org/10.17895/ices.pub.4400,both
2020.0,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,7,27.7.b,27.7.b,bli,,,,,,,0.045,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,both,0.045,,(BLI/5B67-),bli.27.5b67,both,(BLI/5B67-) - 2020 - TAC - Original,Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,Original,bli,both,2020.0,bli.27.5b67,11150,Catches,2020.0,2020.0,t,2018.0,9467.0,3183.0,https://doi.org/10.17895/ices.pub.4400,both
2020.0,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,8,27.7.c.1,27.7.c.1,bli,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,both,0.0,,(BLI/5B67-),bli.27.5b67,both,(BLI/5B67-) - 2020 - TAC - Original,Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,Original,bli,both,2020.0,bli.27.5b67,11150,Catches,2020.0,2020.0,t,2018.0,9467.0,3183.0,https://doi.org/10.17895/ices.pub.4400,both
2020.0,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,9,27.7.c.2,27.7.c.2,bli,,,,,,,0.029,,,,,0.0,,,,,,,,0.0,,,,0.27,,,0.0,both,0.29900000000000004,,(BLI/5B67-),bli.27.5b67,both,(BLI/5B67-) - 2020 - TAC - Original,Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,Original,bli,both,2020.0,bli.27.5b67,11150,Catches,2020.0,2020.0,t,2018.0,9467.0,3183.0,https://doi.org/10.17895/ices.pub.4400,both
2020.0,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,10,27.7.d,27.7.d,bli,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,both,0.0,,(BLI/5B67-),bli.27.5b67,both,(BLI/5B67-) - 2020 - TAC - Original,Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,Original,bli,both,2020.0,bli.27.5b67,11150,Catches,2020.0,2020.0,t,2018.0,9467.0,3183.0,https://doi.org/10.17895/ices.pub.4400,both
2020.0,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,11,27.7.e,27.7.e,bli,,,,,,,0.025,,,,,,,,,,,,,,,,,0.0,,,0.0,both,0.025,,(BLI/5B67-),bli.27.5b67,both,(BLI/5B67-) - 2020 - TAC - Original,Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,Original,bli,both,2020.0,bli.27.5b67,11150,Catches,2020.0,2020.0,t,2018.0,9467.0,3183.0,https://doi.org/10.17895/ices.pub.4400,both
2020.0,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,12,27.7.f,27.7.f,bli,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,both,0.0,,(BLI/5B67-),bli.27.5b67,both,(BLI/5B67-) - 2020 - TAC - Original,Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,Original,bli,both,2020.0,bli.27.5b67,11150,Catches,2020.0,2020.0,t,2018.0,9467.0,3183.0,https://doi.org/10.17895/ices.pub.4400,both
2020.0,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,13,27.7.g,27.7.g,bli,,,,,,,0.041,,,,,0.0,,,,,,,,,,,,0.05,,,0.0,both,0.091,,(BLI/5B67-),bli.27.5b67,both,(BLI/5B67-) - 2020 - TAC - Original,Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,Original,bli,both,2020.0,bli.27.5b67,11150,Catches,2020.0,2020.0,t,2018.0,9467.0,3183.0,https://doi.org/10.17895/ices.pub.4400,both
2020.0,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,14,27.7.h,27.7.h,bli,,,,,,,2.389,,,,,,,,,,,,,,,,,1.89,,,0.0,both,4.279,,(BLI/5B67-),bli.27.5b67,both,(BLI/5B67-) - 2020 - TAC - Original,Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,Original,bli,both,2020.0,bli.27.5b67,11150,Catches,2020.0,2020.0,t,2018.0,9467.0,3183.0,https://doi.org/10.17895/ices.pub.4400,both
2020.0,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,15,27.7.j.1,27.7.j.1,bli,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,both,0.0,,(BLI/5B67-),bli.27.5b67,both,(BLI/5B67-) - 2020 - TAC - Original,Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,Original,bli,both,2020.0,bli.27.5b67,11150,Catches,2020.0,2020.0,t,2018.0,9467.0,3183.0,https://doi.org/10.17895/ices.pub.4400,both
2020.0,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,16,27.7.j.2,27.7.j.2,bli,,,,,,,2.228,,,,,,,,,,,,,,,,,19.35,,,0.0,both,21.578000000000003,,(BLI/5B67-),bli.27.5b67,both,(BLI/5B67-) - 2020 - TAC - Original,Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,Original,bli,both,2020.0,bli.27.5b67,11150,Catches,2020.0,2020.0,t,2018.0,9467.0,3183.0,https://doi.org/10.17895/ices.pub.4400,both
