,Reference,TAC ID,Species_x,TAC Zone,Level,TAC for comparison,Year,Amendment/Original,FishStock,FishStockTAC,area,speciesAcronym,_merge,Area,Species_y,Belgium,China,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Guernsey,Iceland,Ireland,Isle of Man,Japan,Jersey,"Korea, Republic of",Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,"Taiwan, Province of China",United Kingdom of GB,tacCatches
411,(WHB/8C3411) - 2012 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.c.2,whb,both,27.7.c.2,whb,,,0.0,,0.0,,0.0,0.0,,,,934.38,,,,,,0.0,8665.0,37978.02,0.0,,,0.0,,,2129.5,both
412,(WHB/1X14) - 2012 - TAC - Amendment,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Amendment,whb.27.1-91214,whb.27.1-91214,27.7.c.2,whb,both,27.7.c.2,whb,,,0.0,,0.0,,0.0,0.0,,,,934.38,,,,,,0.0,8665.0,37978.02,0.0,,,0.0,,,2129.5,both
413,(WHB/1X14) - 2012 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.c.2,whb,both,27.7.c.2,whb,,,0.0,,0.0,,0.0,0.0,,,,934.38,,,,,,0.0,8665.0,37978.02,0.0,,,0.0,,,2129.5,both
414,(WHB/24A567) - 2012 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.c.2,whb,both,27.7.c.2,whb,,,0.0,,0.0,,0.0,0.0,,,,934.38,,,,,,0.0,8665.0,37978.02,0.0,,,0.0,,,2129.5,both
415,(WHB/2A4AXF) - 2012 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,0,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.c.2,whb,both,27.7.c.2,whb,,,0.0,,0.0,,0.0,0.0,,,,934.38,,,,,,0.0,8665.0,37978.02,0.0,,,0.0,,,2129.5,both
416,(WHB/24-N.) - 2012 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.c.2,whb,both,27.7.c.2,whb,,,0.0,,0.0,,0.0,0.0,,,,934.38,,,,,,0.0,8665.0,37978.02,0.0,,,0.0,,,2129.5,both
417,(WHB/8C3411) - 2012 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.d,whb,both,27.7.d,whb,,,,,,,0.43,,,,,,,,,,,,0.0,,,,,,,,0.0,both
418,(WHB/1X14) - 2012 - TAC - Amendment,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Amendment,whb.27.1-91214,whb.27.1-91214,27.7.d,whb,both,27.7.d,whb,,,,,,,0.43,,,,,,,,,,,,0.0,,,,,,,,0.0,both
419,(WHB/1X14) - 2012 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.d,whb,both,27.7.d,whb,,,,,,,0.43,,,,,,,,,,,,0.0,,,,,,,,0.0,both
420,(WHB/24A567) - 2012 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.d,whb,both,27.7.d,whb,,,,,,,0.43,,,,,,,,,,,,0.0,,,,,,,,0.0,both
421,(WHB/2A4AXF) - 2012 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,0,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.d,whb,both,27.7.d,whb,,,,,,,0.43,,,,,,,,,,,,0.0,,,,,,,,0.0,both
422,(WHB/24-N.) - 2012 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.d,whb,both,27.7.d,whb,,,,,,,0.43,,,,,,,,,,,,0.0,,,,,,,,0.0,both
423,(WHB/8C3411) - 2012 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.e,whb,both,27.7.e,whb,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,both
424,(WHB/1X14) - 2012 - TAC - Amendment,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Amendment,whb.27.1-91214,whb.27.1-91214,27.7.e,whb,both,27.7.e,whb,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,both
425,(WHB/1X14) - 2012 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.e,whb,both,27.7.e,whb,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,both
426,(WHB/24A567) - 2012 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.e,whb,both,27.7.e,whb,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,both
427,(WHB/2A4AXF) - 2012 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,0,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.e,whb,both,27.7.e,whb,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,both
428,(WHB/24-N.) - 2012 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.e,whb,both,27.7.e,whb,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,both
429,(WHB/8C3411) - 2012 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.f,whb,both,27.7.f,whb,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,both
430,(WHB/1X14) - 2012 - TAC - Amendment,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Amendment,whb.27.1-91214,whb.27.1-91214,27.7.f,whb,both,27.7.f,whb,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,both
431,(WHB/1X14) - 2012 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.f,whb,both,27.7.f,whb,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,both
432,(WHB/24A567) - 2012 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.f,whb,both,27.7.f,whb,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,both
433,(WHB/2A4AXF) - 2012 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,0,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.f,whb,both,27.7.f,whb,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,both
434,(WHB/24-N.) - 2012 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.f,whb,both,27.7.f,whb,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,both
435,(WHB/8C3411) - 2012 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.g,whb,both,27.7.g,whb,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both
436,(WHB/1X14) - 2012 - TAC - Amendment,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Amendment,whb.27.1-91214,whb.27.1-91214,27.7.g,whb,both,27.7.g,whb,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both
437,(WHB/1X14) - 2012 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.g,whb,both,27.7.g,whb,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both
438,(WHB/24A567) - 2012 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.g,whb,both,27.7.g,whb,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both
439,(WHB/2A4AXF) - 2012 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,0,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.g,whb,both,27.7.g,whb,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both
440,(WHB/24-N.) - 2012 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.g,whb,both,27.7.g,whb,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both
441,(WHB/8C3411) - 2012 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.h,whb,both,27.7.h,whb,,,0.0,,,,0.0,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both
442,(WHB/1X14) - 2012 - TAC - Amendment,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Amendment,whb.27.1-91214,whb.27.1-91214,27.7.h,whb,both,27.7.h,whb,,,0.0,,,,0.0,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both
443,(WHB/1X14) - 2012 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.h,whb,both,27.7.h,whb,,,0.0,,,,0.0,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both
444,(WHB/24A567) - 2012 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.h,whb,both,27.7.h,whb,,,0.0,,,,0.0,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both
445,(WHB/2A4AXF) - 2012 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,0,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.h,whb,both,27.7.h,whb,,,0.0,,,,0.0,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both
446,(WHB/24-N.) - 2012 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.h,whb,both,27.7.h,whb,,,0.0,,,,0.0,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both
447,(WHB/8C3411) - 2012 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.j.1,whb,both,27.7.j.1,whb,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,both
448,(WHB/1X14) - 2012 - TAC - Amendment,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Amendment,whb.27.1-91214,whb.27.1-91214,27.7.j.1,whb,both,27.7.j.1,whb,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,both
449,(WHB/1X14) - 2012 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.j.1,whb,both,27.7.j.1,whb,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,both
450,(WHB/24A567) - 2012 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.j.1,whb,both,27.7.j.1,whb,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,both
451,(WHB/2A4AXF) - 2012 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,0,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.j.1,whb,both,27.7.j.1,whb,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,both
452,(WHB/24-N.) - 2012 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.j.1,whb,both,27.7.j.1,whb,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,both
